Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M04,2025-M03,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M1,2026-M2,2026-M03
660,Angilya,Ангилья,Anguilla,Aнгиля,0.0,0.0,3.3,0.0,20.0,20.0,20.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,309.0,49.4,49.4,49.4,123.3,123.3,123.3,199.9,199.9,201.9,275.8,275.8,353.8,75.3,77.3,111.4,87.3,113.4,117.2,174.7,178.7,181.3,205.4,207.4,209.1,0.0,21.5,272.2
084,Beliz,Белиз,Belize,Белиз,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,39.3,39.3,39.3,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0
086,Britaniyaning Hind okeanidagi hududlari,Британская территория в Индийском океане,British Indian Ocean Territory,Британиянинг Ҳинд океанидаги ҳудудлари,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,1.6,6.4,0.0,4.1,4.1,4.4,7.0,258.2,288.9,307.2,307.2,525.7,533.1,533.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,0.0,0.0,23.5,23.5,23.5,23.5,23.5,36.3,36.3,36.5,36.7,36.7,0.0,0.0,0.0
092,Britaniyaning Virgin Orollari,Британские Виргинские острова,British Virgin Islands,Британиянинг Виргин Ороллари,48.2,59.5,253.9,326.1,472.5,555.3,597.2,669.5,786.4,873.6,966.8,1173.7,117.4,244.3,325.2,752.3,829.5,914.9,2365.3,3835.7,5504.4,6396.2,7528.7,9109.6,906.9,1755.7,2447.3,3275.4,3367.4,3451.1,3728.4,3870.8,4017.0,4094.6,4840.6,6088.5,822.9,1559.3,2345.2,3225.7,4399.5,5591.5,6527.2,7683.6,8134.9,8777.0,8916.9,10036.8,93.4,118.1,237.2,157.8,323.8,399.2,466.2,551.8,600.2,719.5,788.6,824.5,77.5,94.4,532.6
242,Fiji,Фиджи,Fiji,Фижи,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,99.0,99.0,107.2,107.2,107.2,107.2,107.2,107.5,110.3,0.0,0.0,0.0,0.1,0.1,1.1,1.1,1.1,1.1,1.1,1.1,1.4,0.0,0.0,11.8,20.6,20.6,20.6,29.1,29.1,29.1,29.1,29.1,29.1,5.1,5.1,5.1,5.1,5.1,5.4,5.5,5.5,5.5,5.5,5.5,5.4,4.3,4.3,4.4
470,Malta,Мальта,Malta,Малта,253.7,628.8,1032.3,1386.1,1808.9,1845.0,1845.2,2074.4,2074.8,2075.3,2120.0,2376.6,5.9,7.5,99.3,206.6,390.5,805.8,1252.7,1546.0,1598.4,1611.8,1613.6,1684.3,473.1,188.6,295.8,307.5,313.3,316.2,323.2,949.2,1152.1,1708.0,1812.4,2189.3,46.9,1058.2,1180.7,1274.9,2081.6,2087.0,2312.6,2335.6,2532.9,2896.3,2949.5,2966.7,92.8,713.9,743.7,756.6,1070.9,1898.6,2590.9,2616.5,3008.2,3068.1,3147.6,3158.1,319.4,656.7,778.9
104,Myanma,Мьянма,Myanmar,Мянма,69.1,88.2,88.5,109.5,148.4,205.9,336.6,540.0,564.7,1295.6,1935.8,4965.8,2542.7,5939.4,7311.3,11399.3,13017.6,14350.0,16063.5,17477.7,17604.8,17731.8,18280.5,19264.1,115.6,1387.1,1462.3,2380.0,2722.3,5813.8,7644.8,8590.3,11902.0,13277.8,13442.2,13565.8,49.3,114.4,217.5,479.5,573.4,765.3,854.5,1121.0,1403.6,1789.5,2212.5,2428.7,218.2,427.3,804.6,653.3,1045.9,1220.6,1459.9,1742.0,3921.0,4600.5,5153.7,5583.4,434.1,924.9,1425.7
258,Fransuz Polineziyasi,Французская Полинезия,French Polynesia,Франсуз Полинезияси,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,5.2,5.2,5.8,5.8,5.8,5.8,0.0,0.0,0.0
480,Mavrikiy,Маврикий,Mauritius,Маврикий,0.0,0.4,2.6,6.9,14.3,15.3,27.1,27.2,28.4,28.5,28.6,28.9,2.4,2.4,2.4,159.5,159.6,167.0,168.2,168.5,168.7,314.2,314.2,314.8,480.0,141.2,141.2,172.4,225.8,279.1,279.5,433.4,433.6,500.7,500.7,518.7,4.3,31.2,33.0,35.5,37.4,38.6,41.3,65.6,69.0,110.3,115.4,149.7,2.2,19.8,32.2,24.6,36.2,37.2,40.3,40.3,46.2,54.4,55.3,55.9,19.0,40.6,49.0
108,Burundi,Бурунди,Burundi,Бурунди,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.3,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,0.0,0.0,0.0
262,Djibuti,Джибути,Djibouti,Джибути,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.6,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,41.9,64.2,64.9,64.9,0.0,0.0,1.5,1.5,1.5,1.5,2.1,2.4,2.7,2.7,2.7,2.7,0.0,0.0,0.5
116,Kambodja,Камбоджа,Cambodia,Камбоджа,15.7,23.1,32.7,42.3,64.9,80.9,99.0,99.2,108.6,114.1,128.7,129.7,14.7,23.8,26.8,49.0,70.6,104.4,137.6,165.4,262.6,367.3,448.5,548.6,144.2,54.7,180.8,396.2,517.4,528.4,597.6,686.8,1101.6,1180.1,1317.7,1490.7,25.2,383.8,868.4,1436.4,1879.2,2168.7,2600.5,3177.2,3937.9,4765.8,5350.6,5862.4,616.4,1075.9,2530.5,1864.1,3258.5,3632.7,4214.4,4807.9,5928.9,6953.7,7658.5,8103.2,651.1,1404.3,2587.3
270,Gambiya,Гамбия,Gambia,Гамбия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,0.0
492,Monako,Монако,Monaco,Монако,0.0,0.0,31.2,38.7,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,0.0,0.0,0.0,0.0,1.0,1.0,1.1,1.6,1.7,1.7,1.7,2.0,492.0,0.1,0.1,0.1,14.6,14.6,14.8,15.0,15.0,15.0,15.0,17.9,0.0,0.0,0.1,0.1,11.1,11.1,11.2,11.4,50.5,50.5,50.8,52.4,0.0,2.9,3.5,2.9,22.4,22.5,22.9,24.2,24.2,24.4,24.4,24.1,0.0,0.0,0.0
694,Serra-Leone,Сьерра-Леоне,Sierra Leone,Серра-Леоне,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,694.0,0.0,0.0,0.0,0.0,10.3,10.3,10.3,10.3,10.3,10.3,10.3,0.0,0.0,0.0,0.6,0.6,0.8,7.4,7.4,7.4,7.4,7.4,7.4,0.3,0.3,0.3,0.3,0.4,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0
887,Yaman,Йемен,Yemen,Яман,0.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,105.3,0.0,0.9,0.9,0.9,45.7,45.7,46.0,46.0,46.0,46.0,46.0,46.6,0.0,0.0,0.0,0.0,57.7,57.7,57.7,88.1,88.1,88.1,88.1,90.6,52.2,52.2,52.3,52.3,52.3,52.3,74.0,103.0,182.9,182.9,182.9,183.9,0.0,48.6,196.6,196.5,196.6,343.5,491.9,491.9,541.6,680.1,680.1,853.5,49.7,49.7,123.4
316,Guam,Гуам,Guam,Гуам,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,175.7,205.7,255.7,299.8,317.8,329.8,19.5,37.5,67.5
646,Ruanda,Руанда,Rwanda,Руанда,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1,2.1,0.0,26.3,26.3,28.0,30.6,30.6,32.3,34.3,34.7,38.6,39.6,44.5,0.1,2.4,10.6,12.2,15.5,15.5,18.9,39.5,40.6,44.3,44.7,44.7,7.5,9.0,10.8,10.8,10.8,15.1,22.5,28.2,40.3,43.6,45.7,48.6,1.8,9.6,13.0
120,Kamerun,Камерун,Cameroon,Камерун,0.2,0.4,0.6,0.8,0.8,2.7,2.7,2.7,28.8,28.8,28.8,30.6,0.0,0.0,0.0,90.4,90.4,90.4,90.5,90.5,90.5,90.7,90.9,90.9,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.6,0.0,0.0,1.8,1.8,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,0.0,0.0,0.0,0.0,8.0,8.0,51.8,51.8,51.8,201.1,638.3,641.0,289.4,289.4,289.4
140,Markaziy Afrika Respublikasi,Центральноафриканская Республика,Central African Republic,Марказий Aфрика Республикаси,0.0,0.1,0.1,0.1,0.1,26.0,26.0,26.0,26.8,27.0,27.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,0.0,0.1,0.1,0.4,0.4,0.8,0.9,0.9,1.1,1.3,1.3,1632.2,1.2,1.2,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,4.6,8.8,12.1,15.4,3.3,6.6,23.4
288,Gana,Гана,Ghana,Гана,76.2,175.6,265.7,356.6,445.0,629.4,865.2,1131.0,1310.0,1442.5,1734.1,2104.6,148.9,282.8,464.6,496.7,746.5,1012.8,1190.0,1519.0,1663.4,2306.0,2511.8,3044.1,493.1,702.9,842.7,884.7,1463.6,1677.6,1825.8,2107.8,2218.5,2475.7,2475.7,2558.2,433.4,433.4,536.7,751.3,976.5,1194.3,1215.6,1215.6,1215.6,1254.9,1254.9,1316.2,0.0,0.2,50.2,50.1,102.5,106.1,114.5,114.5,204.7,261.3,713.1,1144.9,1046.2,1053.0,1224.9
144,Shri-Lanka,Шри-Ланка,Sri Lanka,Шри-Ланка,94.5,110.5,131.7,469.7,645.8,765.2,1038.1,1427.2,1628.6,1896.5,2100.9,2400.1,144.6,247.3,615.2,664.3,766.2,1051.0,1230.9,1659.9,2382.4,2556.1,2649.6,2872.5,405.8,540.7,792.5,1163.4,1407.0,1720.0,2071.7,2975.8,3542.7,3944.2,4024.9,4129.1,606.8,766.2,895.2,1248.3,1778.0,2096.9,2650.6,3203.1,4488.0,5334.7,5848.2,6100.5,410.6,643.8,1116.3,896.1,1405.7,1799.1,2349.0,3170.4,3652.7,4170.7,4958.6,5437.3,468.6,1242.3,1525.6
292,Gibraltar,Гибралтар,Gibraltar,Гибралтар,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.0,0.0,0.0,23.6,23.6,23.6,23.7,23.7,23.8,23.8,23.8,23.8,119.7,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.2,2.2,2.2,15.6,265.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,2.9,66.8,66.8,66.8,66.8,66.8,0.0,0.0,0.0
516,Namibiya,Намибия,Namibia,Намибия,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Surinam,Суринам,Suriname,Суринам,0.0,0.0,180.0,180.0,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.6,1.5,0.0,0.0,0.4
052,Barbados,Барбадос,Barbados,Барбадос,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2.4,4.8,4.8,4.8,9.8,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.3,58.4,58.4,58.4,278.4,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,56.5,56.5,56.5,456.5,0.0,4.1,16.9,16.9,16.9,217.0,217.0,217.0,71.0,71.0,135.0,153.8,0.0,57.6,115.2,57.6,191.7,191.7,191.7,303.3,400.4,435.0,435.0,435.0,0.0,0.0,0.0
332,Gaiti,Гаити,Haiti,Гаити,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,Sent-Lyusiya,Сент-Люсия,Saint Lucia,Сент-Люсия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Chili,Чили,Chile,Чили,58.9,121.9,400.7,567.5,704.4,842.8,983.7,1226.2,1300.5,1469.6,1657.6,1682.9,201.7,423.3,512.7,610.2,831.7,925.1,1537.5,1707.8,1848.2,2018.8,2067.9,2162.1,156.9,27.2,83.6,84.0,493.3,608.1,1344.6,1497.6,1670.5,1683.6,1697.0,2048.6,187.4,541.2,568.8,810.1,941.5,1210.5,1608.7,1829.7,2347.7,2460.7,2827.7,3122.2,223.0,339.9,1253.7,861.0,2304.4,3393.1,3882.2,4002.7,4141.9,4290.7,4465.8,5029.6,149.3,339.0,606.4
304,Grenlandiya,Гренландия,Greenland,Гренландия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.8,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,0.0,0.0,0.5,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,0.0,0.0,0.0,57.7,61.3,61.4,61.4,61.4,61.5,61.5,72.5,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1
170,Kolumbiya,Колумбия,Colombia,Колумбия,8.9,8.9,9.0,9.2,10.3,13.4,14.4,151.6,204.8,419.6,419.7,421.6,10.1,19.0,93.4,157.3,602.1,1191.6,1402.6,1404.0,1408.6,1418.2,1422.8,1439.0,171.0,28.3,101.6,166.4,281.3,312.2,329.1,368.2,392.3,413.4,486.9,636.2,19.2,220.0,311.2,442.8,521.0,594.6,1097.9,2292.0,2972.5,3113.6,3215.7,3454.1,96.2,201.4,437.9,319.2,530.4,667.5,873.2,993.6,1162.2,1661.9,1925.3,2454.6,273.6,545.3,828.6
308,Grenada,Гренада,Grenada,Гренада,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.0,3.7,7.3,7.3,7.3,7.3,7.7,18.6,18.7,18.7,18.7,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.2,1.9,1.9,1.9,1.9,1.9,5.8,5.9,5.9
548,Vanuatu,Вануату,Vanuatu,Вануату,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,22.5,22.5,44.7,62.1,62.1,62.1,62.1,0.0,0.0,0.0,0.0,2.4,2.4,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0
760,Suriya Arab Respublikasi,Сирийская Арабская Республика,Syrian Arab Republic,Сурия Aраб Республикаси,0.2,21.8,22.3,22.3,28.5,28.6,30.6,30.6,31.0,31.8,31.8,33.5,0.0,0.0,0.0,0.1,0.2,1.6,32.5,32.8,80.3,80.9,84.2,84.7,765.2,5.3,5.7,5.7,5.7,6.4,6.4,267.9,287.5,288.1,340.6,351.9,29.8,272.3,456.5,511.3,511.3,573.1,601.2,602.4,603.0,621.1,636.1,645.9,92.6,145.2,835.5,282.8,1182.3,1220.4,2019.1,2359.3,2954.4,3223.2,3371.9,3828.0,131.4,264.6,690.1
426,Lesoto,Лесото,Lesotho,Лесото,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Kongo,Конго,Congo,Конго,0.4,0.6,1.4,1.4,1.8,6.6,6.7,6.7,6.7,6.7,6.7,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,0.0,0.0,9.0,9.0,9.1,9.1,9.3,9.3,9.3,9.3,9.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0
320,Gvatemala,Гватемала,Guatemala,Гватемала,0.0,0.0,0.6,3.9,5.7,80.5,245.3,245.9,250.0,250.0,357.0,436.0,0.0,3.7,108.3,227.6,227.6,237.8,239.4,239.5,257.4,315.4,381.1,407.6,324.5,30.9,37.4,50.9,57.9,85.5,234.0,234.4,279.8,280.1,287.3,304.1,0.0,0.2,10.1,10.2,25.1,37.3,112.3,157.3,159.7,186.2,189.7,200.7,0.4,59.1,80.5,69.7,183.4,198.9,648.1,890.1,1086.3,1098.8,1243.9,1295.8,2.6,6.0,39.2
180,Kongo Demokratik Respublikasi,Демократическая Республика Конго,Democratic Republic of the Congo,Конго Демократик Республикаси,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,191.4,191.4,191.4,191.4,191.4,191.4,191.4,191.4,191.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.0,0.0,0.0
340,Gonduras,Гондурас,Honduras,Гондурас,1.7,1.7,1.7,1.7,1.7,73.3,73.3,104.9,106.2,143.7,177.2,177.3,0.0,31.5,31.5,31.5,115.1,123.3,123.3,123.4,132.6,132.7,132.8,149.1,0.0,0.0,0.0,0.0,7.2,10.6,11.3,11.3,11.3,11.3,11.3,25.7,2.7,2.7,4.1,4.1,4.1,11.0,11.2,12.1,65.7,125.4,184.1,286.9,8.6,9.5,10.0,9.5,10.0,10.0,59.9,151.7,153.0,249.2,298.3,322.9,48.3,93.5,187.1
562,Niger,Нигер,Niger,Нигер,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,13.6,13.6,16.3,16.3,16.4,19.4,20.1,33.5,0.2,3.5,19.7,19.0,19.7,20.5,20.5,25.0,26.2,29.8,30.0,30.9,0.9,2.5,5.8
188,Kosta-Rika,Коста-Рика,Costa Rica,Коста-Рика,35.3,35.5,69.7,78.5,86.3,97.2,97.4,98.0,98.7,99.7,101.4,140.4,20.3,172.3,177.9,208.0,208.0,230.4,236.9,236.9,264.9,297.8,306.5,585.4,247.9,111.7,139.0,143.4,170.9,197.5,199.5,199.5,200.1,227.7,237.9,561.2,148.6,153.0,196.6,197.9,245.4,283.0,325.1,375.6,411.4,440.3,498.6,539.7,6.9,9.0,16.5,13.7,42.2,54.6,56.3,497.3,531.7,564.3,579.3,620.5,148.0,291.3,318.2
344,Gonkong,Гонконг,Hong Kong,Гонконг,5411.8,8683.6,11207.5,16844.9,20175.6,26427.0,29487.8,33002.5,38399.1,41919.8,46944.0,50954.8,6047.7,10204.6,14994.1,23047.4,31132.4,35857.2,41984.8,45532.2,56248.6,62502.8,67984.8,72925.5,8800.1,15981.7,29057.3,35807.4,44444.0,56606.3,76190.0,91209.5,98895.4,106638.3,117522.5,135696.9,10217.4,15942.0,24419.8,30906.1,41661.3,48639.9,59100.4,66274.1,72143.8,83423.4,193111.2,228281.8,9447.6,18016.4,36233.6,24440.6,60851.4,72179.6,85464.2,94089.7,109644.0,124383.7,143779.9,175825.4,32284.5,73476.1,155737.8
566,Nigeriya,Нигерия,Nigeria,Нигерия,2.1,4.7,14.7,14.7,21.2,21.2,21.2,23.5,24.6,24.7,24.7,27.2,1.1,1.2,1.4,1.5,2.0,2.0,2.2,2.3,2.5,5.2,9.9,10.4,566.0,0.0,0.0,0.2,2.9,4.3,32.1,56.0,61.3,69.2,95.9,112.0,32.0,37.5,40.1,46.5,50.3,50.3,53.0,55.7,84.8,89.8,90.0,95.0,9.3,16.0,35.8,26.4,36.0,182.7,182.7,190.7,198.9,207.4,380.2,566.5,104.2,113.5,115.2
191,Xorvatiya,Хорватия,Croatia,Хорватия,0.4,255.0,354.9,391.5,398.1,472.0,522.5,531.1,544.2,764.6,849.4,1038.8,49.7,251.1,349.4,379.3,403.0,505.3,610.4,668.3,1010.2,1103.8,1151.2,1345.2,340.5,209.9,377.2,493.1,506.9,746.3,965.4,1087.0,1117.5,1153.0,1252.0,1632.3,0.8,19.5,126.4,215.8,483.0,532.5,688.9,997.2,1197.8,1237.3,1597.2,2125.9,280.0,394.8,622.6,487.1,1097.9,1169.2,1407.7,1609.0,1931.0,2606.6,3269.0,3913.8,172.7,639.5,1277.0
352,Islandiya,Исландия,Iceland,Исландия,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8,10.8,11.1,41.4,0.1,6.9,10.7,11.6,12.5,17.1,25.0,42.4,43.4,50.4,53.2,79.2,358.9,7.9,10.1,11.7,10.0,11.5,16.1,20.1,20.9,1365.5,1908.9,2236.5,1.8,22509.3,22530.3,22535.9,22542.8,22546.8,22551.0,22551.8,22580.6,22583.0,22605.7,22629.0,29.1,91.1,472.3,116.9,484.8,503.3,632.2,659.6,730.7,750.7,765.4,806.5,209.6,299.2,483.3
600,Paragvay,Парагвай,Paraguay,Парагвай,0.0,134.2,266.7,333.1,333.1,333.1,363.0,363.0,363.1,363.1,363.1,363.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,600.0,0.3,0.3,0.3,0.3,5.2,5.2,5.2,5.5,5.7,5.8,5.9,0.0,0.0,16.2,16.2,16.2,200.0,200.0,344.2,500.0,566.5,686.7,686.7,0.0,51.0,63.2,51.5,63.5,63.5,80.6,80.6,80.6,80.9,80.9,93.2,0.0,0.0,0.0
800,Uganda,Уганда,Uganda,Уганда,0.0,0.0,1.1,49.7,49.7,49.7,159.4,159.8,159.8,301.8,371.9,374.4,2.6,2.6,63.3,68.4,68.4,69.5,71.0,75.4,264.9,266.8,266.8,266.8,0.0,163.3,166.9,166.9,172.5,200.7,204.6,219.0,230.4,246.4,246.4,252.8,6.3,30.7,41.7,48.7,52.8,58.7,60.7,60.7,68.5,98.4,111.5,128.9,24.9,38.5,78.8,46.4,100.1,114.8,142.0,148.0,154.3,191.3,223.3,241.2,0.8,32.7,60.9
