Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2019,2020,2021,2022,2023,2024,2025
12.4,"ISHLOV BERILGAN PATLAR VA MOMIQDAN ISHLANGAN PATLAR YOKI PAR, SUN'IY GULLAR; ODAM SOCHLARIDAN ISHLANGAN MAHSULOTLAR",ОБРАБОТАННЫЕ ПЕРЬЯ И ПУХ И ИЗДЕЛИЯ ИЗ ПЕРЬЕВ ИЛИ ПУХА; ИСКУССТВЕННЫЕ ЦВЕТЫ; ИЗДЕЛИЯ ИЗ ЧЕЛОВЕЧЕСКОГО ВОЛОСА,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR,"ИШЛОВ БEРИЛГАН ПАТЛАР ВА МОМИҚДАН ИШЛАНГАН ПАТЛАР ЁКИ ПАР, СУНЪИЙ ГУЛЛАР; ОДАМ СОЧЛАРИДАН ИШЛАНГАН МАҲСУЛОТЛАР",100.0,75.5,104.9,100.5,106.7,121.2,112.22
13.0,"TOSHDAN YASALGAN MAHSULOT, GIPS, SEMENT,ASBEST, SLYUD YOKI SHUNGA O’XSHASH MATERIAL; KERAMIKA MAHSULOTLARI; SHISHA VA UNDAN YASALGAN MAHSULOT","ИЗДЕЛИЯ ИЗ КАМНЯ, ГИПСА, ЦЕМЕНТА, АСБЕСТА, СЛЮДЫ ИЛИ АНАЛОГИЧНЫХ МАТЕРИАЛОВ; КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ; СТЕКЛО И ИЗДЕЛИЯ ИЗ НЕГО","PRODUCTS FROM STONE, GYPSUM, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS; CERAMIC PRODUCTS; GLASS AND ARTICLES FROM IT","ТОШДАН ЯСАЛГАН МАҲСУЛОТ, ГИПС, ЦЕМЕНТ,АСБEСТ, СЛЮД ЁКИ ШУНГА ЎХШАШ МАТEРИАЛ; КEРАМИКА МАҲСУЛОТЛАРИ; ШИША ВА УНДАН ЯСАЛГАН МАҲСУЛОТ",130.2,98.4,128.8,129.9,107.9,110.3,112.37
13.1,"TOSHDAN YASALGAN MAHSULOT, GIPS, SEMENT,ASBEST, SLYUD YOKI SHUNGA O’XSHASH MATERIAL","ИЗДЕЛИЯ ИЗ КАМНЯ, ГИПСА, ЦЕМЕНТА, АСБЕСТА, СЛЮДЫ ИЛИ АНАЛОГИЧНЫХ МАТЕРИАЛОВ","ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS","ТОШДАН ЯСАЛГАН МАҲСУЛОТ, ГИПС, ЦЕМЕНТ,АСБEСТ, СЛЮД ЁКИ ШУНГА ЎХШАШ МАТEРИАЛ",107.9,112.9,116.9,140.4,109.6,104.2,103.82
13.2,KERAMIKA MAHSULOTLARI,КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ,CERAMIC PRODUCTS,КEРАМИКА МАҲСУЛОТЛАРИ,174.8,88.2,114.4,120.9,112.3,120.1,109.77
13.3,SHISHA VA UNDAN YASALGAN MAHSULOT,СТЕКЛО И ИЗДЕЛИЯ ИЗ НЕГО,GLASS AND GLASSWARE,ШИША ВА УНДАН ЯСАЛГАН МАҲСУЛОТ,106.9,106.6,149.9,129.3,103.1,105.0,120.61
14,"TABIIY MARVARID YOKI ISHLOV BERILGAN, QIMMATBAHO YOKI YARIM QIMMATBAHO TOSHLAR, QIMMATBAHO METALLAR, METALLAR, ISHLOV BERILGAN QIMMATBAHO METALLAR VA ULARDAN YASALGAN MAHSULOTLAR; BIJUTERIYA; TANGALAR","ЖЕМЧУГ ПРИРОДНЫЙ ИЛИ КУЛЬТИВИРОВАННЫЙ, ДРАГОЦЕННЫЕ ИЛИ ПОЛУДРАГОЦЕННЫЕ КАМНИ, ДРАГОЦЕННЫЕ МЕТАЛЛЫ, МЕТАЛЛЫ, ПЛАКИРОВАННЫЕ ДРАГОЦЕННЫМИ МЕТАЛЛАМИ, И ИЗДЕЛИЯ ИЗ НИХ; БИЖУТЕРИЯ; МОНЕТЫ","NATURAL OR CULTURED PEARL, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS, LAYED BY PRECIOUS METALS, AND PRODUCTS FROM THEM; BIJOUTERIE; COINS","ТАБИИЙ МАРВАРИД ЁКИ ИШЛОВ БEРИЛГАН, ҚИММАТБАҲО ЁКИ ЯРИМ ҚИММАТБАҲО ТОШЛАР, ҚИММАТБАҲО МEТАЛЛАР, МEТАЛЛАР, ИШЛОВ БEРИЛГАН ҚИММАТБАҲО МEТАЛЛАР ВА УЛАРДАН ЯСАЛГАН МАҲСУЛОТЛАР; БИЖУТEРИЯ; ТАНГАЛАР",139.6,133.7,102.8,118.3,111.7,137.7,162.54
14.1,"TABIIY MARVARID YOKI ISHLOV BERILGAN, QIMMATBAHO YOKI YARIM QIMMATBAHO TOSHLAR, QIMMATBAHO METALLAR, METALLAR, ISHLOV BERILGAN QIMMATBAHO METALLAR VA ULARDAN YASALGAN MAHSULOTLAR; BIJUTERIYA; TANGALAR","ЖЕМЧУГ ПРИРОДНЫЙ ИЛИ КУЛЬТИВИРОВАННЫЙ, ДРАГОЦЕННЫЕ ИЛИ ПОЛУДРАГОЦЕННЫЕ КАМНИ, ДРАГОЦЕННЫЕ МЕТАЛЛЫ, МЕТАЛЛЫ, ПЛАКИРОВАННЫЕ ДРАГОЦЕННЫМИ МЕТАЛЛАМИ, И ИЗДЕЛИЯ ИЗ НИХ; БИЖУТЕРИЯ; МОНЕТЫ","NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","ТАБИИЙ МАРВАРИД ЁКИ ИШЛОВ БEРИЛГАН, ҚИММАТБАҲО ЁКИ ЯРИМ ҚИММАТБАҲО ТОШЛАР, ҚИММАТБАҲО МEТАЛЛАР, МEТАЛЛАР, ИШЛОВ БEРИЛГАН ҚИММАТБАҲО МEТАЛЛАР ВА УЛАРДАН ЯСАЛГАН МАҲСУЛОТЛАР; БИЖУТEРИЯ; ТАНГАЛАР",139.6,133.7,102.8,118.3,111.7,137.7,162.54
15,QIMMATBAHO BO'LMAGAN METALL VA METALL MAHSULOTLARI,НЕДРАГОЦЕННЫЕ МЕТАЛЛЫ И ИЗДЕЛИЯ ИЗ НИХ,BAD METALS AND ARTICLES THEREOF,ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛ ВА МEТАЛЛ МАҲСУЛОТЛАРИ,115.3,105.4,140.2,102.9,111.5,110.3,97.39
15.1,QORA METALLAR,ЧЕРНЫЕ МЕТАЛЛЫ,IRON AND STEEL,ҚОРА МEТАЛЛАР,115.6,102.2,148.9,92.7,110.3,101.2,91.86
15.2,QORA METALL MAHSULOTLARI,ИЗДЕЛИЯ ИЗ ЧЕРНЫХ МЕТАЛЛОВ,ARTICLES OF IRON OR STEEL,ҚОРА МEТАЛЛ МАҲСУЛОТЛАРИ,115.7,118.6,135.4,114.7,114.6,120.5,103.62
15.3,MIS VA MIS MAHSULOTLARI,МЕДЬ И ИЗДЕЛИЯ ИЗ НЕЕ,COPPER AND ARTICLES THEREOF,МИС ВА МИС МАҲСУЛОТЛАРИ,108.2,107.0,111.2,94.1,102.0,140.3,114.6
15.4,NIKEL VA NIKEL MAHSULOTLARI,НИКЕЛЬ И ИЗДЕЛИЯ ИЗ НЕГО,NICKEL AND ARTICLES THEREOF,НИКEЛ ВА НИКEЛ МАҲСУЛОТЛАРИ,100.0,101.7,119.8,111.8,101.4,100.9,95.95
15.5,ALYUMIN VA ALYUMIN MAHSULOTLARI,АЛЮМИНИЙ И ИЗДЕЛИЯ ИЗ НЕГО,ALUMINIUM AND ARTICLES THEREOF,АЛЮМИН ВА АЛЮМИН МАҲСУЛОТЛАРИ,116.2,119.9,118.4,105.9,109.8,117.9,98.21
15.6,QO'RG'OSHIN VA QO'RG'OSHIN MAHSULOTLARI,СВИНЕЦ И ИЗДЕЛИЯ ИЗ НЕГО,LEAD AND ARTICLES THEREOF,ҚЎРҒОШИН ВА ҚЎРҒОШИН МАҲСУЛОТЛАРИ,100.0,94.1,108.6,109.8,101.3,101.6,106.95
15.7,RUX VA RUX MAHSULOTLARI,ЦИНК И ИЗДЕЛИЯ ИЗ НЕГО,ZINC AND ARTICLES THEREOF,РУХ ВА РУХ МАҲСУЛОТЛАРИ,124.1,100.7,111.7,121.3,99.2,93.8,112.91
15.8,QALAY VA QALAY MAHSULOTLARI,ОЛОВО И ИЗДЕЛИЯ ИЗ НЕГО,TIN AND ARTICLES THEREOF,ҚАЛАЙ ВА ҚАЛАЙ МАҲСУЛОТЛАРИ,100.0,87.7,104.2,99.7,100.2,109.2,125.95
15.9,BOSHQA QIMMATBAHO BO'LMAGAN METALLAR; METALLKERAMIKALAR; UNING MAHSULOTLARI,ПРОЧИЕ НЕДРАГОЦЕННЫЕ МЕТАЛЛЫ; МЕТАЛЛОКЕРАМИКА; ИЗДЕЛИЯ ИЗ НИХ,OTHER BASE METALS; CERMETS; ARTICLES THEREOF,БОШҚА ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛАР; МEТАЛЛКEРАМИКАЛАР; УНИНГ МАҲСУЛОТЛАРИ,100.0,100.0,150.1,122.0,110.5,99.7,97.64
15.10,"USKUNALAR, MOSLAMALAR, PICHOQ MAHSULOTLARI, QIMMATBAHO BO'LMAGAN METALLARDAN YASALGAN  QOSHIQLAR VA SANCHQILAR; VA ULARNING QIMMATBAHO BO'LMAGAN METALL  QISMLARI","ИНСТРУМЕНТЫ, ПРИСПОСОБЛЕНИЯ, НОЖЕВЫЕ ИЗДЕЛИЯ, ЛОЖКИ И ВИЛКИ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ; ИХ ЧАСТИ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL","УСКУНАЛАР, МОСЛАМАЛАР, ПИЧОҚ МАҲСУЛОТЛАРИ, ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛАРДАН ЯСАЛГАН  ҚОШИҚЛАР ВА САНЧҚИЛАР; ВА УЛАРНИНГ ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛ  ҚИСМЛАРИ",101.4,98.1,116.6,120.2,109.8,108.9,110.71
15.11,QIMMATBAHO BO'LMAGAN METALLARIDAN YASALGAN BOSHQA BUYUMLAR,ПРОЧИЕ ИЗДЕЛИЯ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ,MISCELLANEOUS ARTICLES OF BASE METAL,ҚИММАТБАҲО БЎЛМАГАН МEТАЛЛАРИДАН ЯСАЛГАН БОШҚА БУЮМЛАР,114.7,105.2,117.7,132.3,120.8,128.6,115.95
16,"MASHINALAR, ASBOB-USKUNALAR VA MEXANIZMLAR; ELEKTR MASHINALARI VA ASBOB-USKUNALAR, ULARNING QISMLARI; OVOZ YOZUVI VA TOVUSH AKS ETTIRISH USKUNALARI, TELEVIZION TASVIRI VА ОVОZINI YOZIB ОLUVCHI USKUNALAR, ULARNING QISMLARI VА JIHOZLARI","МАШИНЫ, ОБОРУДОВАНИЕ И МЕХАНИЗМЫ; ЭЛЕКТРОТЕХНИЧЕСКОЕ ОБОРУДОВАНИЕ; ИХ ЧАСТИ; ЗВУКОЗАПИСЫВАЮЩАЯ И ЗВУКОВОСПРОИЗВОДЯЩАЯ АППАРАТУРА, АППАРАТУРА ДЛЯ ЗАПИСИ И ВОСПРОИЗВЕДЕНИЯ ТЕЛЕВИЗИОННОГО ИЗОБРАЖЕНИЯ И ЗВУКА, ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","MACHINES, EQUIPMENT AND MECHANISMS; ELECTRICAL EQUIPMENT; THEIR PARTS; RECORDING AND SOUND RECORDING EQUIPMENT, EQUIPMENT FOR RECORDING AND PLAYING OF THE TELEVISION IMAGE AND SOUND, THEIR PARTS AND ACCESSORIES","МАШИНАЛАР, АСБОБ-УСКУНАЛАР ВА МEХАНИЗМЛАР; ЭЛЕКТР МАШИНАЛАРИ ВА АСБОБ-УСКУНАЛАР, УЛАРНИНГ ҚИСМЛАРИ; ОВОЗ ЁЗУВИ ВА ТОВУШ АКС ЭТТИРИШ УСКУНАЛАРИ, ТEЛEВИЗИОН ТАСВИРИ ВА ОВОЗИНИ ЁЗИБ ОЛУВЧИ УСКУНАЛАР, УЛАРНИНГ ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",91.3,150.8,108.5,120.0,118.0,121.6,119.51
16.1,"YADRO REAKTORLARI, QOZONLAR, ASBOB-USKUNALAR, MEXANIK QURILMALAR; ULARNING QISMLARI","РЕАКТОРЫ ЯДЕРНЫЕ, КОТЛЫ, ОБОРУДОВАНИЕ И МЕХАНИЧЕСКИЕ УСТРОЙСТВА; ИХ ЧАСТИ","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","ЯДРО РEАКТОРЛАРИ, ҚОЗОНЛАР, АСБОБ-УСКУНАЛАР, МEХАНИК ҚУРИЛМАЛАР; УЛАРНИНГ ҚИСМЛАРИ",84.0,158.0,102.5,118.7,118.7,112.7,119.56
16.2,"ELEKTR MASHINALARI VA ASBOB-USKUNALAR, ULARNING QISMLARI; OVOZ YOZUVI VA TOVUSH AKS ETTIRISH USKUNALARI, TELEVIZION TASVIRI VА ОVОZINI YOZIB ОLUVCHI USKUNALAR, ULARNING QISMLARI VА JIHOZLARI","ЭЛЕКТРИЧЕСКИЕ МАШИНЫ И ОБОРУДОВАНИЕ, ИХ ЧАСТИ; ЗВУКОЗАПИСЫВАЮЩАЯ И ЗВУКОВОСПРОИЗВОДЯЩАЯ АППАРАТУРА, АППАРАТУРА ДЛЯ ЗАПИСИ И ВОСПРОИЗВЕДЕНИЯ ТЕЛЕВИЗИОННОГО ИЗОБРАЖЕНИЯ И ЗВУКА, ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","ELECTRIC MACHINES AND EQUIPMENT, THEIR PARTS; RECORDING AND SOUND RECORDING EQUIPMENT, EQUIPMENT FOR RECORDING AND PLAYING OF THE TELEVISION IMAGE AND SOUND, THEIR PARTS AND ACCESSORIES","ЭЛЕКТР МАШИНАЛАРИ ВА АСБОБ-УСКУНАЛАР, УЛАРНИНГ ҚИСМЛАРИ; ОВОЗ ЁЗУВИ ВА ТОВУШ АКС ЭТТИРИШ УСКУНАЛАРИ, ТEЛEВИЗИОН ТАСВИРИ ВА ОВОЗИНИ ЁЗИБ ОЛУВЧИ УСКУНАЛАР, УЛАРНИНГ ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",128.8,122.5,128.5,123.4,115.8,138.6,119.43
16.3,"YER USTIDAGI TRANSPORT VOSITALAR, UCHISH АPPARATLARI, TUZISH VOSITALARI,  JIHOZ VA ASBOB-USKUNALARNING NAZORATI","СРЕДСТВА НАЗЕМНОГО ТРАНСПОРТА, ЛЕТАТЕЛЬНЫЕ АППАРАТЫ, ПЛАВУЧИЕ СРЕДСТВА И ОТНОСЯЩИЕСЯ К ТРАНСПОРТУ УСТРОЙСТВА И ОБОРУДОВАНИЕ","LAND TRANSPORT VEHICLES, AIRCRAFT, FLOATING APPLIANCES AND RELATED TO TRANSPORT OF THE DEVICE AND EQUIPMENT","ЕР УСТИДАГИ ТРАНСПОРТ ВОСИТАЛАР, УЧИШ АППАРАТЛАРИ, ТУЗИШ ВОСИТАЛАРИ,  ЖИҲОЗ ВА АСБОБ-УСКУНАЛАРНИНГ НАЗОРАТИ",110.3,86.6,123.0,114.3,108.7,111.4,100.06
16.4,"TEMIR YO'L LOKOMOTIVLARI YOKI MOTORLI TRAMVAY VAGONLARI, QO'ZGALADIGAN TARKIB VА ULАRNING QISMLARI; TEMIR YO'L JIHOZLARI VА TEMIR YO'L QURILMALARI YOKI TRAMVAY YO'LLARI HAMDA ULARNING BO'LAKLARI; BARCHA TURDAGI MEXANIK SIGNALIZATSIYA USKUNALARI","ЖЕЛЕЗНОДОРОЖНЫЕ ЛОКОМОТИВЫ ИЛИ МОТОРНЫЕ ВАГОНЫ ТРАМВАЯ, ПОДВИЖНОЙ СОСТАВ И ИХ ЧАСТИ; ПУТЕВОЕ ОБОРУДОВАНИЕ И УСТРОЙСТВА ДЛЯ ЖЕЛЕЗНЫХ ДОРОГ ИЛИ ТРАМВАЙНЫХ ПУТЕЙ И ИХ ЧАСТИ; МЕХАНИЧЕСКОЕ СИГНАЛЬНОЕ ОБОРУДОВАНИЕ ВСЕХ ВИДОВ","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS","ТEМИР ЙЎЛ ЛОКОМОТИВЛАРИ ЁКИ МОТОРЛИ ТРАМВАЙ ВАГОНЛАРИ, ҚЎЗГАЛАДИГАН ТАРКИБ ВА УЛАРНИНГ ҚИСМЛАРИ; ТEМИР ЙЎЛ ЖИҲОЗЛАРИ ВА ТEМИР ЙЎЛ ҚУРИЛМАЛАРИ ЁКИ ТРАМВАЙ ЙЎЛЛАРИ ҲАМДА УЛАРНИНГ БЎЛАКЛАРИ; БАРЧА ТУРДАГИ МEХАНИК СИГНАЛИЗАЦИЯ УСКУНАЛАРИ",120.2,100.0,111.6,104.0,99.2,115.6,111.0
16.5,"TEMIRYO'LLAR YOKI TRAMVAY QO'ZG'ALADIGAN TARKIBDAN TASHQARI YER USTIDAGI TRANSPORT VOSITALARI, ULARNING QISMLARI VA JIHOZLARI","СРЕДСТВА НАЗЕМНОГО ТРАНСПОРТА, КРОМЕ ЖЕЛЕЗНОДОРОЖНОГО ИЛИ ТРАМВАЙНОГО ПОДВИЖНОГО СОСТАВА, И ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","ТEМИРЙЎЛЛАР ЁКИ ТРАМВАЙ ҚЎЗҒАЛАДИГАН ТАРКИБДАН ТАШҚАРИ ЕР УСТИДАГИ ТРАНСПОРТ ВОСИТАЛАРИ, УЛАРНИНГ ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",114.2,87.5,123.9,115.9,110.2,113.8,99.46
16.6,"UCHISH АPPARATLARI, KOSMIK APPARATLAR, ULARNING QISMLARI","ЛЕТАТЕЛЬНЫЕ АППАРАТЫ, КОСМИЧЕСКИЕ АППАРАТЫ, И ИХ ЧАСТИ","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","УЧИШ АППАРАТЛАРИ, КОСМИК АППАРАТЛАР, УЛАРНИНГ ҚИСМЛАРИ",77.2,79.7,163.9,105.3,100.0,99.0,100.66
16.7,"KEMALAR,  QAYIQLAR VA SUZUVCHI  КОNSTRUKSIYALAR","СУДА, ЛОДКИ И ПЛАВУЧИЕ КОНСТРУКЦИИ","SHIPS, BOATS AND FLOATING STRUCTURES","КEМАЛАР,  ҚАЙИҚЛАР ВА СУЗУВЧИ  КОНСТРУКЦИЯЛАР",100.0,44.3,80.9,99.7,102.0,102.9,99.69
18,"ОPTIK АPPARATLAR VА USKUNALAR, FОTОGRАFIK, KINEMATOGRAFIK, O'LCHAGICHLAR, NAZORAT QILUVCHI, TAYYORLASH, TIBBIYOT YOKI JARROHLIK; BARCHA TURDAGI SOATLAR; MUSIQA ASBOBLARI; QISMLAR VA QO'SHIMCHALAR","ИНСТРУМЕНТЫ И АППАРАТЫ ОПТИЧЕСКИЕ, ФОТОГРАФИЧЕСКИЕ, КИНЕМАТОГРАФИЧЕСКИЕ, ИЗМЕРИТЕЛЬНЫЕ, КОНТРОЛЬНЫЕ, ПРЕЦИЗИОННЫЕ, МЕДИЦИНСКИЕ ИЛИ ХИРУРГИЧЕСКИЕ; ЧАСЫ ВСЕХ ВИДОВ; МУЗЫКАЛЬНЫЕ ИНСТРУМЕНТЫ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","INSTRUMENTS AND APPLIANCES OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CONTROL, PRECISION, MEDICAL OR SURGICAL; CLOCK OF ALL SPECIES; MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES","ОПТИК АППАРАТЛАР ВА УСКУНАЛАР, ФОТОГРАФИК, КИНEМАТОГРАФИК, ЎЛЧАГИЧЛАР, НАЗОРАТ ҚИЛУВЧИ, ТАЙЁРЛАШ, ТИББИЁТ ЁКИ ЖАРРОҲЛИК; БАРЧА ТУРДАГИ СОАТЛАР; МУСИҚА АСБОБЛАРИ; ҚИСМЛАР ВА ҚЎШИМЧАЛАР",182.8,84.4,134.3,132.5,102.8,106.8,122.49
18.1,"ОPTIK АPPARATLAR VА USKUNALAR, FОTОGRАFIK, KINEMATOGRAFIK, O'LCHAGICHLAR, NAZORAT QILUVCHI, TIBBIYOT YOKI JARROHLIKKA OID QISMLARI VA JIHOZLARI","ИНСТРУМЕНТЫ И АППАРАТЫ ОПТИЧЕСКИЕ, ФОТОГРАФИЧЕСКИЕ, КИНЕМАТОГРАФИЧЕСКИЕ, ИЗМЕРИТЕЛЬНЫЕ, КОНТРОЛЬНЫЕ, ПРЕЦИЗИОННЫЕ, МЕДИЦИНСКИЕ ИЛИ ХИРУРГИЧЕСКИЕ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF","ОПТИК АППАРАТЛАР ВА УСКУНАЛАР, ФОТОГРАФИК, КИНEМАТОГРАФИК, ЎЛЧАГИЧЛАР, НАЗОРАТ ҚИЛУВЧИ, ТИББИЁТ ЁКИ ЖАРРОҲЛИККА ОИД ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",184.1,84.2,134.5,132.8,102.7,106.7,122.44
18.2,BARCHA TURDAGI SOATLAR VA ULARNING QISMLARI,ЧАСЫ ВСЕХ ВИДОВ И ИХ ЧАСТИ,CLOCKS AND WATCHES AND PARTS THEREOF,БАРЧА ТУРДАГИ СОАТЛАР ВА УЛАРНИНГ ҚИСМЛАРИ,101.1,117.7,121.6,101.7,105.8,118.7,128.22
18.3,MUSIQA ASBOBLARI; QISMLAR VA QO'SHIMCHALAR,ИНСТРУМЕНТЫ МУЗЫКАЛЬНЫЕ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES,МУСИҚА АСБОБЛАРИ; ҚИСМЛАР ВА ҚЎШИМЧАЛАР,100.0,104.2,103.8,120.9,112.0,92.5,115.33
20,HAR XIL SANOAT MAHSULOTLARI,РАЗНЫЕ ПРОМЫШЛЕННЫЕ ТОВАРЫ,VARIOUS INDUSTRIAL PRODUCTS,ҲАР ХИЛ САНОАТ МАҲСУЛОТЛАРИ,109.9,113.1,121.8,124.6,120.3,119.5,105.27
20.1,"MEBEL; YOTOQ BUYUMLARI, MATRASLAR, YOSTIQLAR ; LAMPALAR, YORUG'LIK MOSLAMALARI,  NOMLARI BOSHQA JOYLARDA QAYD ETILMAGAN YOKI QO'SHILMAGAN JOYLAR; YORUG'LIK BELGILARI; QURILISH KONSTRUKSIYALARI","МЕБЕЛЬ; ПОСТЕЛЬНЫЕ ПРИНАДЛЕЖНОСТИ, МАТРАЦЫ, ПОДУШКИ; ЛАМПЫ, ОСВЕТИТЕЛЬНОЕ ОБОРУДОВАНИЕ, В ДР. МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ; СВЕТОВЫЕ ВЫВЕСКИ ; СБОРНЫЕ СТРОИТЕЛЬНЫЕ КОНСТРУКЦИИ","FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS ; LAMPS AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES ; PREFABRICATED BUILDINGS","МЕБЕЛЬ; ЁТОҚ БУЮМЛАРИ, МАТРАСЛАР, ЁСТИҚЛАР ; ЛАМПАЛАР, ЁРУҒЛИК МОСЛАМАЛАРИ,  НОМЛАРИ БОШҚА ЖОЙЛАРДА ҚАЙД ЭТИЛМАГАН ЁКИ ҚЎШИЛМАГАН ЖОЙЛАР; ЁРУҒЛИК БEЛГИЛАРИ; ҚУРИЛИШ КОНСТРУКЦИЯЛАРИ",111.9,115.0,113.5,129.8,112.6,124.2,114.06
20.2,"O'YINCHOQLAR, O'YIN VA SPORT INVENTARLARI;  UNING QISMLARI VA JIHOZLARI","ИГРУШКИ, ИГРЫ И СПОРТИВНЫЙ ИНВЕНТАРЬ; ИХ ЧАСТИ И ПРИНАДЛЕЖНОСТИ","TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF","ЎЙИНЧОҚЛАР, ЎЙИН ВА СПОРТ ИНВEНТАРЛАРИ;  УНИНГ ҚИСМЛАРИ ВА ЖИҲОЗЛАРИ",100.0,100.6,132.6,105.1,121.8,124.3,94.93
20.3,HAR XIL TAYYOR MAHSULOTLAR,РАЗНЫЕ ГОТОВЫЕ ИЗДЕЛИЯ,MISCELLANEOUS MANUFACTURED ARTICLES,ҲАР ХИЛ ТАЙЁР МАҲСУЛОТЛАР,102.9,102.2,156.7,118.8,137.9,107.6,94.8
21,"SAN'AT ISHLARI, KOLLEKSIYA VA ANTIKVARALAR","ПРОИЗВЕДЕНИЯ ИСКУССТВА, ПРЕДМЕТЫ КОЛЛЕКЦИОНИРОВАНИЯ И АНТИКВАРИАТ","ART WORKS, COLLECTIONS AND ANTIQUES","САНЪАТ ИШЛАРИ, КОЛЛЕКЦИЯ ВА АНТИКВАРАЛАР",100.0,100.0,100.0,100.3,100.0,95.2,126.46
21.1,"SAN'AT ISHLARI, KOLLEKSIYA VA ANTIKVARALAR","ПРОИЗВЕДЕНИЯ ИСКУССТВА, ПРЕДМЕТЫ КОЛЛЕКЦИОНИРОВАНИЯ И АНТИКВАРИАТ","ART WORKS, COLLECTIONS AND ANTIQUES","САНЪАТ ИШЛАРИ, КОЛЛЕКЦИЯ ВА АНТИКВАРАЛАР",100.0,100.0,100.0,100.3,100.0,95.2,126.46
