Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M1,2026-M2,2026-M03
22,Alkogolli va alkogolsiz ichimliklar hamda sirka,Алкогольные и безалкогольные напитки и уксус,Alcoholic and non-alcoholic drinks and vinegar,Алкоголли ва алкоголсиз ичимликлар ҳамда сирка,5589.6,5933.7,9249.7,10472.9,14779.3,8157.8,15811.5,15419.8,10988.6,9962.7,11696.0,12630.4,7524.0,14994.0,20066.3,10291.5,11937.8,15980.5,22842.0,12572.3,13377.4,14830.3,10975.5,10016.4,7787.2,10340.3,13337.0,19669.7,21340.3,23388.4,25052.0,20390.6,19206.6,22723.9,20578.3,19814.4,9918.8,14312.2,14686.7
20,"Sabzavotlar, mevalar, yong'oqlar yoki o'simliklar yoki ularning boshqa qismlarini qayta ishlashdan tayyorlangan mahsulotlari","Продукты переработки овощей, фруктов, орехов или прочих частей растений","Preparations of vegetables, fruit, nuts or other parts of plants","Сабзавотлар, мевалар, ёнғоқлар ёки ўсимликлар ёки уларнинг бошқа қисмларини қайта ишлашдан тайёрланган маҳсулотлари",4763.3,5247.3,6530.7,6500.5,7732.7,6396.9,8449.0,8828.3,5198.9,10969.7,12784.4,10486.6,7541.7,5935.1,7281.9,8076.8,9980.5,10102.5,9165.8,9621.1,8332.3,12705.6,9529.8,10750.5,12199.5,8539.9,7614.6,9676.3,10527.2,10931.4,10811.9,11732.3,11410.5,15409.2,14706.3,17320.4,12174.2,12210.7,11151.5
23,Oziq-ovqat sanoatining qoldiqlari va chiqindilari; hayvonlar uchun tayyor ozuqalar,Остатки  и  отходы  пищевой  промышленности;   готовые   корма   для животных,Remains and waste of the food industry; prepared animal feed,Озиқ-овқат саноатининг қолдиқлари ва чиқиндилари; ҳайвонлар учун тайёр озуқалар,20268.8,17124.9,17565.2,14663.2,19563.5,11915.5,26585.9,20605.9,15620.1,23512.0,16498.4,19536.2,19795.2,26858.5,21856.0,19645.7,25570.8,22098.1,23168.6,26398.0,22570.4,25488.8,22372.3,21269.4,17245.1,20409.4,17695.4,23684.2,22748.9,25132.3,25492.6,26114.2,25930.5,26402.4,28164.2,29066.0,19958.4,23206.9,30793.5
16,"Go'sht, baliq, qiskichbaqasimonlar, mollyuskalar yoki boshqa suvda yashovchi umurtqasiz hayvonlar yoki hasharotlardan tayyorlangan mahsulotlar","Готовые продукты из мяса, рыбы, ракообразных, моллюсков или прочих водных беспозвоночных или насекомых","Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or of insects","Гўшт, балиқ, қискичбақасимонлар, моллюскалар ёки бошқа сувда яшовчи умуртқасиз ҳайвонлар ёки ҳашаротлардан тайёрланган маҳсулотлар",1389.5,1718.7,1784.3,1159.1,2443.5,1296.9,2125.6,1893.6,2592.8,2200.6,2682.5,3486.1,2335.4,2584.8,2299.1,2285.7,2620.8,1802.2,2805.7,3671.0,2797.5,3703.2,2892.4,4116.7,1986.2,2008.5,1529.2,2532.2,2631.9,2597.6,3114.4,3046.1,3826.9,4387.8,5143.7,5929.7,2672.4,4279.1,4172.0
68,"Tosh, gips, sement, asbest, slyuda yoki o'xshash materiallardan tayyorlangan buyumlar","Изделия из камня, гипса, цемента, асбеста, слюды или аналогичных материалов","Articles of stone, plaster, cement, asbestos, mica or similar materials","Тош, гипс, цемент, асбест, слюда ёки ўхшаш материаллардан тайёрланган буюмлар",4883.4,4846.1,5741.4,6297.8,7814.1,6712.4,7883.9,8797.3,7114.0,8624.8,6265.4,16622.8,5283.0,4938.5,6226.8,10045.1,12139.6,5316.5,6652.4,8878.4,7685.3,10974.8,7236.2,9440.8,5360.8,6636.5,9251.0,11394.5,13077.3,13353.9,23235.3,31792.6,11111.6,12251.9,34095.3,28953.9,5314.1,6849.2,7231.4
43,Tabiiy va sun'iy mo'yna va undan tayyorlangan mahsulotlar,Натуральный и искусственный мех; изделия из него,Natural and artificial fur; products from it,Табиий ва сунъий мўйна ва ундан тайёрланган маҳсулотлар,84.0,13.2,5.1,98.2,30.7,76.4,137.8,129.2,52.4,101.7,298.2,47.3,19.2,245.7,202.5,51.9,112.9,45.0,63.8,113.0,90.5,45.7,76.2,98.6,99.0,54.8,97.7,30.4,106.2,35.7,101.6,110.4,87.8,82.2,49.8,41.2,82.5,55.1,93.2
73,Qora metalldan tayyorlangan buyumlar,Изделия из черных металлов,Articles of iron or steel,Қора металлдан тайёрланган буюмлар,66229.8,90068.5,88905.9,72626.3,95488.6,49415.6,100866.1,100360.1,91074.9,147341.3,120447.0,164411.4,133964.2,206947.8,82566.9,60592.2,59175.5,77166.2,74092.6,72629.9,59090.2,114069.4,108903.4,104722.4,86891.1,79168.9,106098.6,118382.1,101078.7,85962.5,98336.3,122257.1,126396.9,107249.7,97659.6,114952.3,87347.7,74548.5,82298.4
98,Jismoniy shaxslarning tovarlari,Товары физических лиц,Goods of individuals,Жисмоний шахсларнинг товарлари,6465.9,4739.2,6436.0,5851.4,7176.6,7535.3,7972.5,8898.3,7945.3,8460.8,7968.6,7859.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Plastmassalar va ulardan tayyorlangan buyumlar,Пластмассы и изделия из них,Plastics and articles thereof,Пластмассалар ва улардан тайёрланган буюмлар,98588.9,98091.6,116085.0,119924.0,144861.2,68245.2,140930.8,145582.2,117221.5,113703.8,113397.1,109212.5,80512.9,88852.4,99728.6,95725.2,111827.2,96233.9,100109.9,112553.5,104568.0,114458.5,103573.2,104916.3,109553.9,100499.7,102333.8,132623.3,138624.6,126170.0,147664.8,129414.4,158394.4,148238.4,133156.1,145487.2,124536.6,131836.6,150898.6
40,"Kauchuk, rezina va ulardan tayyorlangan buyumlar","Каучук, резина и изделия из них",Rubber and articles thereof,"Каучук, резина ва улардан тайёрланган буюмлар",31109.3,44927.6,55887.2,38830.6,65342.5,24980.6,65570.7,49834.6,50986.3,52746.3,54991.8,47620.9,36764.2,37852.3,36613.6,38786.8,39970.2,32348.2,39509.3,38810.9,40857.2,51512.9,44860.9,60783.5,50174.4,38611.5,51760.8,47057.4,58467.1,57048.0,48820.2,56434.8,57425.2,59223.4,51360.4,52560.0,40925.6,44759.7,39805.6
41,Xom terilar (tabiiy mo'ynadan tashqari) va qayta ishlangan charm,Hеобработанные шкуры (кроме натурального меха) и выделанная кожа,Raw hides and skins (other than furskins) and leather,Хом терилар (табиий мўйнадан ташқари) ва қайта ишланган чарм,115.1,158.6,141.8,11.8,23.4,13.7,157.3,24.7,88.6,31.3,55.3,88.0,24.8,124.1,122.6,20.5,41.9,69.2,46.8,105.2,96.8,40.4,81.6,109.7,99.1,31.5,5.1,112.7,66.0,134.9,133.8,212.8,183.2,376.9,245.9,140.7,122.4,27.0,115.4
74,Mis va undan tayyorlangan buyumlar,Медь и изделия из нее,Copper and articles thereof,Мис ва ундан тайёрланган буюмлар,2773.2,1432.0,1434.6,1256.9,1818.3,2266.4,2045.8,916.8,1046.2,1576.1,1638.4,2570.5,4193.7,4129.7,3333.7,1672.3,1707.5,1738.7,1271.4,1270.9,1009.4,735.6,1274.0,729.2,1436.8,1363.8,1178.7,1529.5,3365.3,3487.4,1461.9,1979.1,1771.0,2440.0,6494.8,4943.7,1166.8,1766.6,1787.1
82,"Noqimmatbaho metallardan tayyorlangan asboblar, pichoq, qoshiq va vilkalar; ularning asosiy metall qismlari","Инструменты, приспособления, ножевые изделия, ложки и вилки из недрагоценных металлов; их части из недрагоценных металлов","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","Ноқимматбаҳо металлардан тайёрланган асбоблар, пичоқ, қошиқ ва вилкалар; уларнинг асосий металл қисмлари",6653.3,6124.3,5991.8,5433.9,6934.2,7018.2,7751.2,8309.7,8287.0,8515.5,9463.8,7168.9,7211.1,7017.0,5812.0,7654.2,8542.1,6929.1,10157.4,6185.5,7101.9,7779.8,8199.2,8407.7,6968.9,7358.6,6118.0,8265.6,8082.9,7996.2,9474.1,10842.9,11305.3,9563.2,9304.7,9998.6,8043.2,12242.2,7872.7
83,Noqimmatbaho metallardan tayyorlangan boshqa buyumlar,Прочие изделия из недрагоценных металлов,Miscellaneous articles of base metal,Ноқимматбаҳо металлардан тайёрланган бошқа буюмлар,12977.8,12077.0,15057.9,12497.4,15136.2,15224.9,13673.9,17948.9,12727.8,14783.6,18473.1,13451.0,10762.5,13473.3,11299.1,10324.5,11695.9,10894.0,13161.0,12542.3,10838.4,13249.6,11976.6,15064.6,10836.6,12988.5,10509.2,12552.1,14705.2,15667.7,17224.7,15173.5,16859.6,14944.1,14794.4,13260.3,12202.3,13058.5,12470.7
15,"Hayvonot, o'simlik yoki mikrobiologik kelib chiqishga ega yog' va moylar hamda ularni parchalash mahsulotlari; tayyor oziq-ovqat yog'lari; kelib chiqishi hayvonot va o'simlikka mansub mumlar","Жиры и масла животного, растительного или микробиологического происхождения и продукты их расщепления; готовые пищевые жиры; воски животного или растительного происхождения","Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes","Ҳайвонот, ўсимлик ёки микробиологик келиб чиқишга эга ёғ ва мойлар ҳамда уларни парчалаш маҳсулотлари; тайёр озиқ-овқат ёғлари; келиб чиқиши ҳайвонот ва ўсимликка мансуб мумлар",52923.0,54677.8,48098.5,31575.1,48256.2,26406.1,29710.9,43100.5,36502.1,40412.6,44885.3,52482.8,32300.1,28647.4,32737.2,41686.7,32127.3,28880.3,35114.0,31995.8,37208.6,48241.3,50748.1,53013.1,53981.1,40727.3,40279.5,64770.5,53063.6,45460.4,62542.9,62709.4,55146.7,47384.0,63840.5,85455.4,55662.7,70589.3,81739.2
84,"Yadroviy reaktorlar; qozonlar, uskunalar va mexanik qurilmalar; ularning qismlari","Реакторы ядерные, котлы, оборудование и механические устройства; их части","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","Ядровий реакторлар; қозонлар, ускуналар ва механик қурилмалар; уларнинг қисмлари",376280.7,444996.2,554872.0,463631.7,560802.1,274345.0,562691.0,648204.6,566928.2,560865.0,560493.5,577516.9,532721.1,448443.6,475552.6,459137.7,584405.2,422986.2,464950.3,530963.9,470439.6,538583.8,407551.8,612328.4,587625.7,521489.8,427354.0,504627.8,588297.0,517094.5,662793.7,810089.9,677344.2,730491.9,542704.6,751779.9,623058.9,557999.8,472252.0
65,Bosh kiyimlar va ularning qismlari,Головные уборы и их части,Headgear and parts thereof,Бош кийимлар ва уларнинг қисмлари,193.3,88.4,116.5,116.2,233.8,223.9,148.3,775.3,191.0,223.9,353.9,278.4,193.7,127.3,274.0,279.0,204.2,242.2,214.6,161.8,238.0,382.0,257.9,328.2,219.8,300.0,207.7,317.3,299.0,265.5,299.0,233.9,337.9,407.8,297.0,304.3,335.2,280.0,339.3
