Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,1300751.2,1320435.0,1336124.2,1423040.6,1477938.6,1529416.3,1593395.3,1704851.2,2003121.9,2068209.1,2168627.9,2305251.5,2582511.3,2547254.6,2563029.8,2625710.6,2853747.2,2904396.2,2896731.5,3148567.9,3236135.5,3402633.5,3645849.8,3781262.0,4000079.9,4221536.1,4319048.7,4505045.3,4850726.3,5027885.8,5182902.7,5383054.5,5723110.8,5817150.4,6818967.7,6365876.5,6716358.9
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,1120146.9,1154085.0,1149856.9,1255831.7,1325422.7,1353485.6,1372896.9,1492674.9,1688024.5,1698466.7,1766970.1,1844699.4,2022076.5,1948425.6,1865530.2,1902798.4,2115242.7,2069084.6,2074165.0,2175474.1,2463308.6,2542043.9,2675967.1,2777354.0,2937627.2,2994016.1,3056889.7,3176746.4,3378836.5,3424860.0,3403352.6,3537257.1,3891397.4,3924938.0,3966221.5,4127361.5,4396685.4
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,917015.9,933345.8,952415.6,1015107.1,1017647.7,1069131.0,1114300.5,1224862.3,1496932.5,1470154.0,1538361.7,1598661.4,1794151.8,1683574.5,1663328.9,1671151.6,1837986.2,1858626.9,1848262.8,1938017.5,2207702.6,2230550.2,2299096.7,2377837.5,2481868.4,2542606.8,2609523.5,2693138.7,2937962.3,2989340.1,3014731.0,3064807.0,3248210.3,3336008.7,3461102.7,3568169.5,3794762.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,1019867.4,1020679.6,1010040.0,1071011.1,1099302.4,1131101.4,1152386.7,1248253.9,1583343.8,1507005.9,1537660.1,1580993.4,1870053.9,1797685.9,1737464.4,1764725.5,1915275.5,1927004.3,1888580.5,2018084.9,2142388.8,2185951.8,2219774.4,2331969.8,2447176.9,2504157.6,2572886.6,2613326.3,2756919.1,2754829.5,2770148.5,2914979.5,3231495.1,3262621.6,3323416.2,3482908.1,3867081.7
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,1089422.6,1121562.7,1165818.2,1210517.5,1396529.6,1487406.4,1557059.4,1726279.6,2092824.2,2158403.8,2290182.2,2426306.6,2383183.6,2318813.6,2251560.0,2327282.1,2226455.9,2298612.9,2363506.7,2439697.4,2544614.7,2377216.6,2403619.5,2687454.4,2834532.8,2846887.0,2788297.1,2895586.0,3484533.5,3711963.5,3688206.3,3761954.7,3988358.2,4167703.9,4122060.7,4297769.6,4728805.6
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,980004.5,986696.5,984446.6,1025937.6,1127137.6,1141615.7,1172268.4,1287498.2,1584725.3,1594399.7,1626748.0,1657470.0,1847116.6,1723900.0,1666170.2,1699833.9,1871563.5,1861666.5,1826131.4,1922588.2,2186532.2,2252183.5,2343141.0,2418081.8,2524962.0,2584884.9,2711695.3,2855166.8,2911001.9,3002958.4,2964624.9,3068077.4,3214211.4,3245762.8,3379070.6,3585235.6,4065371.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,864765.0,885352.4,907868.0,962422.8,1109194.6,1121529.0,1141494.1,1211227.5,1493711.1,1485087.9,1538687.3,1586791.0,1784152.5,1726636.5,1740022.8,1747685.9,1866545.2,1826286.6,1837335.0,1925236.0,2163047.1,2134296.4,2232867.8,2316280.2,2449529.6,2484028.3,2494359.6,2565090.3,2833072.1,3084304.6,3121480.1,3212283.8,3735911.5,3627060.8,3671229.1,3696140.9,4424900.9
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,856118.0,852989.9,873718.0,910590.0,1022436.8,1029778.2,1057281.9,1153493.8,1477392.6,1454389.7,1531616.1,1591365.5,1791783.3,1752369.0,1765218.1,1798121.9,1918630.1,1951715.6,1840353.9,1910869.6,2116708.6,2168017.1,2167399.4,2262926.7,2555191.9,2720040.5,2640260.4,2681322.3,2870365.6,2989522.3,2997297.2,3036049.6,3231137.7,3124776.8,3210908.7,3436231.3,3731669.7
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,889237.8,901824.9,950795.6,1005396.0,1104775.1,1139062.4,1185001.7,1291166.6,1444047.9,1533229.7,1640967.5,1705114.3,1736312.1,1718551.3,1717588.9,1728590.9,2239661.4,2015804.1,2104447.9,2234939.5,2452245.9,2417118.1,2547071.7,2621313.8,2854688.2,2801251.9,2839044.4,2917543.6,3275459.5,3302708.7,3310706.3,3364832.3,3703625.1,3832149.5,3689874.9,3708217.5,4131082.2
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,858079.0,834231.1,839383.7,896217.4,1027106.6,1060813.5,1097223.9,1189603.7,1457803.1,1485136.9,1524798.0,1583586.1,1755550.1,1690536.9,1686091.0,1700613.0,1914299.4,1943359.1,1926885.1,2016868.0,2095028.1,2157212.2,2230710.1,2284042.6,2570303.7,2631773.7,2663596.7,2729919.1,2816889.0,2897463.2,2913818.9,3015488.6,3346187.0,3597320.3,3484640.5,3586763.6,3692196.3
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,960358.1,974456.2,998812.5,1071136.0,1131929.8,1135931.6,1169582.1,1520931.0,1549217.1,1545873.9,1578220.3,1666307.9,1898635.9,2173515.8,2124605.0,2152652.9,2293675.4,1936364.2,1929983.9,2021497.3,2187839.0,2261181.8,2243026.6,2335997.1,2658239.6,2704264.0,2761773.6,2808717.0,3143594.8,3231500.1,3212525.2,3298395.0,3573356.9,3665818.1,3666372.2,3754207.4,3898296.7
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,908709.7,863040.8,894334.4,949638.4,1003846.0,1001216.5,1032857.1,1146810.1,1481301.5,1546398.8,1518450.8,1557052.6,1612233.7,1624271.8,1606702.7,1609241.7,1855968.1,1818090.6,1788235.0,1879154.5,2150184.6,2164840.5,2294162.0,2373448.2,2474274.5,2567962.4,2639759.4,2672067.5,2948033.7,2982885.8,2977181.1,3101726.5,3373811.1,3385573.0,3483706.9,3612513.4,3900002.8
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,897119.3,894257.3,916339.4,973119.2,1071092.9,1065479.7,1074942.9,1183687.7,1480854.5,1484597.6,1552062.0,1608779.2,1791511.7,1776119.3,1737377.5,1763840.5,2110488.7,2074560.7,2064181.4,2232201.5,2386504.4,2425757.8,2553819.7,2642619.4,2928217.7,3427591.6,3474443.0,3550728.2,3740442.8,3917819.0,3963675.5,4076711.2,4352891.4,4443436.6,4573239.9,4740808.1,4911317.1
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,1015558.5,1052634.4,1056387.9,1082044.6,1209489.2,1208874.2,1196581.8,1299026.9,1626795.3,1608079.7,1663527.6,1743354.3,2000831.6,1912377.9,1873796.6,1897417.2,2088168.6,2100619.4,2079652.5,2172127.7,2493763.8,2559173.4,2643749.8,2732332.6,2755299.7,2823020.2,2840541.3,2951447.8,3243030.8,3280956.7,3239069.4,3351531.3,3662569.6,3811579.9,3902337.0,4019908.1,4278210.9
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,1055918.5,1060862.8,1045644.6,1118358.3,1173729.5,1198895.0,1231816.4,1337293.6,1813574.4,1802022.2,1847345.6,1897197.7,2067897.6,2015174.1,1951576.7,1965616.9,2082177.8,2113944.6,2063859.4,2156511.2,2312134.8,2311065.4,2358459.9,2438492.3,2669958.3,2733496.5,2784722.0,2849573.3,3152592.0,3154516.6,3194337.4,3299230.1,3609172.3,3678888.7,3678230.8,3796062.8,4285665.5
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,927232.7,922522.4,915110.4,967813.6,1043000.0,1050451.1,1079588.4,1166761.3,1502231.4,1479314.4,1516374.8,1589315.6,1830288.7,1782290.8,1823612.3,1838597.0,2036628.0,2020138.3,1993220.1,1830887.2,2539010.1,2493050.1,2629359.9,2680802.7,2798844.4,2804619.8,2831096.1,3155378.5,3414721.9,3593807.5,3546530.6,3654486.6,3979940.2,4032874.3,4435810.2,4448251.2,4544256.8
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,1059769.4,1081950.4,1106473.9,1182981.3,1277103.4,1307482.6,1351061.7,1470837.5,1702588.2,1730018.1,1796341.7,1873524.3,2149473.3,2091372.1,2069071.0,2090811.9,2281715.3,2365279.5,2284684.9,2415306.2,2620304.0,2732169.1,2795909.3,2927077.4,3159952.7,3269182.2,3300680.5,3389929.2,3532595.6,3667829.2,3671755.3,3817698.0,4213911.1,4263301.5,4344761.4,4481786.2,4724177.4
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,1264992.0,1305471.7,1355263.5,1446583.9,1579256.3,1635003.8,1714352.5,1848129.7,2072064.0,2112388.6,2234788.6,2325045.7,2694904.8,2596841.1,2598816.4,2633059.7,2983836.0,3346170.7,3089440.0,3461538.6,3600494.2,3679176.3,3837027.8,4051832.4,4286274.6,4495908.5,4627400.1,4701111.6,4809013.8,5126609.8,5196202.8,5460949.8,6022028.4,6101853.3,6217930.3,6441296.7,6867070.5
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,895837.4,892888.1,905319.6,962032.9,1065928.9,1069766.4,1095465.9,1175189.3,1490900.6,1489635.8,1535046.8,1605861.2,1776727.4,1715435.8,1692371.6,1696100.7,1854529.8,1840246.0,1849235.3,1912641.8,2181239.5,2210017.0,2254177.6,2323124.7,2401820.9,2469325.5,2452418.6,2508803.7,2772514.2,2800886.8,2742187.7,2844051.2,3249964.4,3203671.1,3275782.6,3408745.7,3373269.6
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,895762.6,908478.4,920352.6,978857.3,1040175.6,1059944.3,1103564.5,1195798.9,1485384.3,1473686.0,1540820.5,1609879.4,1919373.5,1799612.4,1776363.0,1806301.8,1999066.9,1996087.0,1988704.7,2080643.3,2322150.2,2378733.3,2473697.7,2579817.7,2610698.3,2659223.3,2732123.8,2754834.2,3003773.7,3029993.9,2993609.4,3128959.0,3527931.1,3489996.1,3519398.9,3591437.4,3801457.7
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501779.7,2018362.4,1957722.1,1974954.6,2011312.6,2042077.8,2015468.2,2117805.1,2247372.0,2282007.0,2402696.4,2416943.0,2462287.3,2525941.5,2581981.1,2637330.0,2854178.5,2864450.1,2830987.4,2938338.6,3266948.6,3321188.3,3362905.1,3502841.3,3689065.1
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,966184.4,965763.8,975488.0,1060621.6,1209489.6,1209953.1,1261465.5,1355073.1,1603944.4,1745099.1,1758823.3,1782514.1,1977619.3,1909139.8,1879789.1,1862450.2,2053683.1,2146309.5,2058253.7,2213471.8,2306222.4,2419549.5,2513751.9,2575582.5,2971290.5,3040567.7,2956608.8,3082063.7,3209738.6,3252107.4,3312983.0,3354646.3,3602474.1,3979746.2,4187256.8,4350925.6,4612382.5
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,898488.3,947424.6,942289.6,996739.9,1088423.6,1117569.7,1203809.7,1280439.9,1540399.0,1550572.4,1605907.4,1687924.9,1816409.7,1775516.3,1757509.2,1803764.2,1956006.3,1916278.6,1944612.9,2035148.3,2247947.3,2340075.0,2390453.9,2520709.6,2580926.0,2696168.8,2715402.3,2778113.9,3083746.2,3146345.7,3112326.9,3223081.6,3599694.8,3596581.2,3602625.8,3730906.6,3963804.4
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,998156.0,986425.8,1009823.9,1076292.0,1165720.7,1140276.8,1112552.8,1255893.4,1543504.8,1557794.3,1610431.7,1677091.1,1945437.0,1931846.2,1888490.3,1880678.5,2064733.1,2076954.8,2000676.0,2179406.7,2432521.2,2664773.9,2619446.3,2721734.2,2953277.8,3068249.1,3080135.7,3127760.3,3288962.9,3296353.8,3337427.3,3454421.7,3743613.8,3760129.7,3762527.8,3799315.7,4199722.6
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,1365977.4,1365661.4,1406928.2,1514929.9,1620422.3,1663682.5,1686427.7,1854243.0,1953191.7,1979160.2,2031639.3,2131674.0,2711746.7,2576850.2,2507952.1,2536270.1,2715096.4,2707803.7,2605453.4,2650173.4,2660993.2,2778398.4,2897023.7,2954082.8,3448368.7,3498659.6,3531734.3,3536161.1,3385698.0,3550271.0,3525615.2,3579495.7,3732705.8,3792199.7,3900469.2,4035623.8,4356781.0
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,1075024.4,1115008.0,1129112.0,1204920.3,1288766.7,1324896.2,1396668.3,1483537.8,1643019.5,1705639.7,1732730.4,1779262.9,1930647.5,1909339.8,1889110.1,1905737.2,2008712.4,2003654.4,1995704.9,2040157.3,2289884.5,2340150.9,2396538.3,2472663.5,2674131.7,2661888.9,2739571.2,2834645.6,3149540.1,3204098.1,3195843.1,3285251.7,3516280.5,3599814.5,3650593.1,3729007.3,3834707.2
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,1019413.0,1067520.0,1055180.7,1113482.5,1186818.6,1282366.2,1266430.4,1375388.5,1638291.9,1714778.2,1692258.1,1781447.6,1993863.6,1925606.7,1813546.5,1814024.2,1952550.5,2078234.8,1971806.3,2047315.9,2130363.4,2466298.9,2195180.0,2409627.4,2358051.9,2428210.0,2376187.6,2538942.1,2757002.2,2680291.0,2647905.7,2805837.4,3301162.8,3284744.9,3389392.2,3543178.1,3814904.1
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,988418.1,1015354.0,1070360.3,1170089.7,1238566.0,1320942.3,1408431.3,1522980.7,1656402.2,1718781.7,1801713.6,1869618.9,2113704.1,2119581.5,2103530.1,2155139.8,2208009.9,2189726.4,2215784.9,2286752.8,2478071.8,2603167.2,2668150.3,2775738.9,3055567.4,3154375.5,3206409.7,3337148.5,3681751.7,3812601.4,3810623.5,3849026.1,4121347.8,4178623.5,4176491.1,4288696.0,4134262.1
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,940216.2,953212.3,975991.9,1036236.7,1150731.3,1167350.4,1186850.3,1309676.2,1536385.4,1580844.9,1653085.5,1738050.3,1870253.6,1847839.0,1890640.1,1896050.6,2024655.9,1973232.5,2002480.8,2185482.0,2432387.9,2566596.6,2697711.8,2833021.7,3235131.9,3243419.0,3239091.3,3298820.6,3436600.7,3487597.3,3479815.1,3594842.4,4197748.1,4148917.8,4662000.0,4775478.5,4900761.6
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,912602.1,930046.6,930630.4,981852.0,1049238.4,1070703.5,1096853.4,1221321.7,1448491.9,1446460.6,1506884.0,1594531.3,1891385.5,1833568.5,1804610.0,1819621.1,2054608.3,2020703.7,2051922.2,2003792.1,2217794.2,2294884.6,2340814.6,2437124.2,2477337.6,2496040.4,2467331.2,2593182.4,2884901.2,2957715.0,2854629.0,3008680.4,3347244.0,3365580.0,3342215.5,3514282.7,3692984.8
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,949923.0,975624.6,967716.6,1028341.2,1074908.8,1095175.2,1135046.5,1221975.8,1446748.7,1379239.9,1441473.2,1509805.1,1733663.7,1678845.4,1661703.6,1680079.7,1822588.1,1839372.8,1850604.2,1925742.2,2108109.0,2207986.6,2304372.4,2430735.5,2656872.0,2802331.4,2802018.4,2958418.0,3131714.0,3153564.3,3065105.2,3136661.6,3290306.2,3309202.0,3470614.1,3552215.0,3641211.9
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,945268.7,943327.0,961544.6,1022449.2,1110224.7,1086137.7,1104823.8,1211692.3,1553893.7,1545058.4,1586347.5,1651839.5,1769554.6,1727561.0,1702235.0,1731617.4,1941505.1,1946096.3,1986920.7,2043748.8,2265999.8,2262697.7,2279423.7,2397759.4,2654778.4,2718645.5,2751800.8,2813025.2,3038270.4,3040001.9,3041192.6,3177894.7,3480298.5,3510904.7,3569865.6,3703826.0,3913899.6
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,1121757.9,1134617.4,1174134.9,1257760.9,1346772.1,1374502.9,1430319.2,1545827.0,1796638.4,1787439.9,1894178.8,1972171.0,2219997.0,2175741.5,2205719.0,2230350.3,2409775.9,2478544.6,2518418.2,2686704.8,2876917.7,2976259.0,3104268.4,3220369.6,3413038.4,3504336.2,3556182.8,3629523.5,3935255.9,4060580.6,4084555.7,4236529.1,4674540.4,4798735.2,4961935.3,5119110.8,5369934.0
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,1233272.7,1221635.8,1268954.6,1362520.5,1458750.7,1506535.6,1574816.9,1681863.6,1941933.0,1991985.6,2119507.5,2203767.3,2498651.3,2467442.2,2515300.3,2559926.1,2838001.8,2971897.8,3038441.6,3261957.4,3364396.9,3489611.6,3670964.8,3821145.9,3933793.8,4034983.3,4112701.6,4240734.9,4579452.6,4682787.2,4721821.0,4930540.8,5461368.3,5520558.3,5852834.1,6137835.8,6831323.2
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,1484404.2,1450552.7,1496697.5,1581504.6,1724254.7,1743731.4,1833427.4,1961806.3,2241776.3,2243150.5,2430529.6,2514978.3,2790692.2,2825522.2,2781454.4,2860813.9,3328541.5,3322948.9,3375798.5,3774646.1,4926218.6,4728919.8,4994450.8,5286469.1,5836231.3,6045542.0,5836357.2,6219982.7,6412091.9,6978424.8,6732285.1,7129822.3,7941135.4,7922027.7,8111090.8,8192538.9,8711073.5
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,1051972.7,1199665.6,1263541.3,1331212.0,1458285.5,1474519.1,1527143.3,1633713.7,1901059.6,1924955.3,2043810.9,2118530.8,2370223.1,2349859.2,2401515.3,2424920.3,2500659.5,2522008.8,2688783.5,2913844.6,3279405.3,3457237.4,3524013.9,3641598.0,3768532.4,3762574.4,3876785.3,3932939.3,4418657.6,4502433.1,4513249.5,4625267.8,5224064.0,5253420.0,5227687.3,5340310.4,6219357.5
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,1030145.0,1054315.1,1081235.0,1160996.8,1216498.9,1217765.1,1253087.8,1398579.7,1647086.1,1660885.0,1748803.9,1829892.8,2045590.7,2008680.8,1956452.6,1938180.6,2009009.6,2033287.7,2032636.5,2180718.8,2401590.1,2525082.1,2590183.2,2674862.5,2899709.9,3022359.4,3037128.2,3059895.7,3177245.6,3149018.0,3062197.9,3187747.0,3398633.7,3571365.5,3541820.2,3720022.2,4016208.8
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,987760.1,987325.9,1009331.6,1079988.3,1173591.8,1189882.7,1228812.1,1328991.7,1637239.2,1675945.3,1776064.6,1840372.2,2172067.1,2194563.9,2200277.7,2225012.6,2178753.9,2161131.8,2156055.0,2238289.7,2258820.0,2723430.2,2873834.3,3062921.1,3327582.2,3589114.8,3543749.4,3607633.0,4175974.3,4582839.0,4628108.4,4721124.6,5199931.9,5780796.7,5823929.7,5918249.5,5317180.0
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,1078596.7,1101712.3,1137170.3,1246980.9,1321178.9,1363094.3,1469923.8,1631787.5,1799784.1,1813319.4,1911112.2,2011337.3,2338473.5,2253058.1,2252083.8,2302969.3,2475126.1,2449515.5,2436322.2,2536262.6,2843661.3,2846942.8,2892505.4,2965245.1,3133086.0,3122156.0,3177955.9,3283185.1,3389043.0,3376404.2,3404774.6,3517744.2,3763270.7,3771477.4,3862093.5,3912919.5,4017530.0
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,978803.3,983780.6,1004034.0,1063510.1,1183778.5,1199610.4,1247630.8,1362965.1,1587890.0,1583145.9,1662934.7,1726433.2,1986961.2,1888237.1,1845721.3,1851709.5,1852075.1,1896628.6,1914926.5,2002088.0,2201343.1,2180736.6,2244024.3,2322161.2,2581671.1,2614978.1,2591511.7,2639268.4,2800544.9,2808908.8,2803043.6,2900184.0,3263503.8,3281392.6,3397447.5,3533426.0,3496478.4
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,1054833.0,1055124.1,1086723.5,1171100.3,1244971.5,1253065.9,1306037.7,1452850.9,1618328.3,1613790.1,1698552.8,1791265.0,2010387.8,1914395.8,1889663.2,1901872.9,2044507.2,2056594.3,2099075.7,2175207.9,2344054.5,2416531.5,2567650.0,2639873.4,2859558.3,2845697.3,2866292.2,2863874.6,2959700.2,3110616.2,3117077.6,3248675.9,3747790.3,4033968.4,4236705.5,4330473.6,4838994.7
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,977170.7,1019949.5,1045957.0,1113899.9,1173317.0,1178361.6,1215761.5,1309152.6,1567934.1,1337616.1,1420637.4,1467344.6,1506364.2,1499648.0,1750003.3,1736883.2,1816022.1,1960565.8,2027928.2,2190311.0,2241197.9,2206318.4,2319112.9,2353620.0,2482623.3,2661647.7,2700957.1,2782631.5,3278712.3,3267112.2,3345368.3,3377897.5,3676169.8,3571614.4,3719001.4,3827814.5,3778749.4
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,1086830.9,1115907.0,1165793.5,1226073.8,1264142.7,1292816.3,1346412.9,1452006.6,1722212.6,1673093.0,1750257.9,1819377.5,1999349.5,1892268.3,1894905.3,1907488.5,2091776.0,2223177.2,2220985.0,2341610.3,2373328.1,2493982.3,2572790.8,2632246.7,2733962.2,2757637.4,2840425.0,2924853.1,3145820.4,3220787.2,3276054.9,3356402.1,3560676.2,3796322.3,3898891.8,3995717.4,4165554.3
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,1054432.8,1072644.4,1100979.1,1175639.6,1249567.9,1277642.0,1331853.2,1453872.1,1705098.7,1733510.7,1842138.7,1901476.1,2227669.8,2164525.3,2142525.3,2142892.7,2427506.9,2391485.5,2396166.2,2477140.9,2639697.6,2689071.8,2807947.6,2882294.7,3042298.5,3086171.9,3129870.4,3184930.8,3485176.5,3399676.8,3451991.6,3558186.3,3935250.8,3957362.4,4086230.0,4205104.5,4206477.4
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,1361330.1,1403462.6,1460327.3,1567049.4,1683277.0,1768251.1,1888092.1,2071169.2,2272296.5,2314247.3,2418428.0,2558114.1,2701356.3,2708390.2,2741824.3,2865160.0,3075657.4,3183101.5,3219027.5,3447606.9,3660182.6,3674096.8,3801915.0,3951218.1,4135727.3,4354936.8,4422845.2,4542052.3,4756424.3,4922801.3,4946111.6,5103078.8,5415924.5,5669267.3,5785413.1,5967694.6,6169618.7
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,1444559.4,1650123.9,1672850.8,1767447.1,1972106.5,2422860.8,2533967.7,2639315.5,2699602.7,3185240.0,3104079.7,3165753.8,3192344.5,3285279.7,3309550.8,3468418.3,3845232.1,4314538.4,4372735.4,4595611.5,4689426.2,4943129.6,5190651.3,5419050.0,5700473.8,5846867.5,6276595.7,6253681.3,6474538.2,6926724.6,7284331.2,7429612.0,7892499.1,8658731.8
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,2024763.7,2120146.7,2189823.0,2359435.9,2644426.2,2870625.1,3208913.5,3520357.0,3908080.5,3871935.7,3898871.9,4248518.9,4085019.2,4181434.2,4201139.6,4424744.7,4780130.9,5048502.3,5083753.0,5438166.9,5608506.6,5958615.5,6123540.6,6341910.3,6422627.9,6947954.0,6937343.8,7028600.4,7077777.2,7296226.7,7355256.5,7496404.2,7958181.6,8459696.7,8497030.5,8731880.6,9107813.4
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,1278055.8,1285099.4,1310192.4,1397558.6,1501387.5,1490649.8,1564028.3,1688483.5,1813352.6,1857157.4,1938431.3,2004984.5,2202415.1,2223833.9,2236589.8,2304887.6,2536268.1,2571127.1,2588293.0,2723307.0,2821557.4,2889442.3,3063388.0,3176686.9,3451688.7,3638175.1,3690153.1,3822235.5,4150514.1,4350783.8,4420631.6,4611362.9,5139943.3,5279532.0,5354296.8,5554421.6,6031963.8
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,1860585.7,1925516.9,1951998.9,2076119.1,2331410.3,2380276.0,2427206.8,2597046.0,2807207.7,2935719.0,2975765.7,3064254.4,3290968.2,3337082.6,3336593.1,3438853.1,3301145.4,3639024.0,3695396.7,4030473.4,5356008.4,5026116.9,4898320.5,4836365.8,5139264.8,5038526.6,5011115.4,4987668.5,5041020.9,5233014.8,5136686.3,5220920.7,5015148.4,5260769.8,5300828.4,5359183.5,5734444.7
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,1272532.1,1351051.4,1413336.4,1563142.1,1677148.6,1734767.1,1828003.8,1970107.8,2123627.7,2147408.0,2280861.4,2491574.8,2668255.3,2521608.7,2552074.9,2727101.3,2760474.4,2962189.7,2990704.3,3314217.9,3363892.6,3485354.8,3655124.6,3865225.7,3849345.1,4256016.6,4390068.1,4559120.2,4786927.7,4819019.6,4819500.7,4956645.8,5140700.5,5534682.4,5632747.9,5724496.7,5961254.9
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,1538340.3,1589872.2,1661035.3,1723689.2,1826479.7,1958430.2,2140381.1,2255817.0,2395145.1,2554530.7,2669337.2,2697184.8,2768968.8,2608795.2,2834174.6,2905685.0,3056179.6,3531931.3,3701124.7,3779231.3,3856721.4,4195532.2,4451475.3,4396246.1,4498167.8,5207103.6,5152268.8,5211729.7,5222716.7,4983530.3,5548894.3,5573394.4,5809525.4,5785653.9
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,1301546.4,1336456.8,1326981.1,1365973.1,1571432.5,1677600.1,1842727.2,1903620.6,1964808.5,2058243.9,2023548.0,2075643.7,2119606.5,2328332.3,2327929.6,2337705.1,2536620.8,2604156.5,2726895.0,2892577.3,3608305.1,3127071.0,3377565.8,3309155.6,3485275.8,3530745.2,3582343.0,3565484.3,3763098.5,4049637.3,4245981.2,4331568.7,4536489.4,4596637.7
