Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M1,2026-M2,2026-M03
084,Beliz,Белиз,Belize,Белиз,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,39.3,39.3,39.3,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0
086,Britaniyaning Hind okeanidagi hududlari,Британская территория в Индийском океане,British Indian Ocean Territory,Британиянинг Ҳинд океанидаги ҳудудлари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,251.2,251.2,251.2,251.2,251.2,251.2,251.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,0.0,0.0,0.0
092,Britaniyaning Virgin Orollari,Британские Виргинские острова,British Virgin Islands,Британиянинг Виргин Ороллари,48.2,59.5,244.1,316.2,462.6,545.4,587.3,659.6,776.5,863.7,956.9,1163.8,117.5,244.4,325.2,752.3,829.5,914.9,2365.3,3835.7,5504.4,6396.2,9109.6,9109.6,814.9,1755.7,2447.3,3275.4,3367.4,3451.1,3728.4,3870.8,4017.0,4094.6,4840.6,6088.5,822.9,1559.3,2345.2,3225.7,4399.5,5591.5,6527.2,7683.6,8134.9,8777.0,8916.9,10036.8,93.4,118.1,157.8,237.2,323.8,399.2,466.2,551.8,600.2,719.5,788.6,824.5,77.5,94.4,532.6
242,Fiji,Фиджи,Fiji,Фижи,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.0,0.0,0.1
470,Malta,Мальта,Malta,Малта,253.7,628.8,1032.3,1382.6,1606.8,1642.9,1642.9,1644.2,1644.3,1644.6,1689.1,1943.3,5.9,7.3,7.6,21.9,104.8,520.1,967.0,1258.2,1310.6,1324.0,1394.4,1394.4,1.1,186.5,186.5,188.9,189.1,189.1,196.1,384.2,582.2,794.5,898.9,1275.6,46.9,50.9,72.5,88.5,349.1,349.1,574.2,596.0,793.0,1014.5,1067.2,1084.0,92.8,102.3,142.1,128.5,147.2,972.2,1136.3,1160.1,1172.1,1208.3,1287.8,1295.3,50.7,57.1,67.8
104,Myanma,Мьянма,Myanmar,Мянма,62.3,62.3,62.4,62.4,96.7,113.6,236.1,435.8,457.3,1184.6,1823.7,4848.6,2535.9,5927.0,7295.9,11380.5,12995.4,14325.3,16031.7,17427.4,17467.1,17564.0,18979.2,18979.2,0.0,1366.4,1388.5,2252.6,2583.3,5601.3,7380.7,8289.7,11554.1,12801.4,12831.2,12922.2,11.1,18.1,24.5,146.4,159.6,259.9,280.7,292.4,310.5,319.7,461.8,471.0,9.1,125.4,213.7,224.3,295.5,362.2,450.5,518.3,2162.3,2284.2,2326.2,2336.0,4.5,50.9,52.4
258,Fransuz Polineziyasi,Французская Полинезия,French Polynesia,Франсуз Полинезияси,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0
480,Mavrikiy,Маврикий,Mauritius,Маврикий,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.0,0.0,157.1,157.2,157.2,157.4,157.6,157.8,303.1,303.3,303.3,0.0,140.9,140.9,140.9,140.9,141.8,141.8,295.6,295.6,295.6,295.6,312.9,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.1,1.1,5.2,5.2,0.0,0.0,0.0,3.0,6.0,6.0,6.0,6.0,8.1,12.9,12.9,13.4,1.7,13.9,18.6
108,Burundi,Бурунди,Burundi,Бурунди,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.3,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,0.0,0.0,0.0
262,Djibuti,Джибути,Djibouti,Джибути,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,62.1,62.1,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Kambodja,Камбоджа,Cambodia,Камбоджа,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,9.1,9.1,9.1,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,58.3,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.4,0.4,19.5,0.0,0.0,0.0,10.1,10.3,10.3,10.3,10.3,10.3,10.3,13.3,13.3,0.0,0.0,0.1,0.1,8.0,9.0,9.2,9.2,9.2,10.3,18.3,18.4,0.0,75.7,165.6
270,Gambiya,Гамбия,Gambia,Гамбия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,0.0
492,Monako,Монако,Monaco,Монако,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.6,0.9,0.9,0.0,0.0,0.0,0.1,14.4,14.4,14.4,14.4,14.4,14.4,14.4,17.3,0.0,0.0,0.0,0.0,11.0,11.0,11.1,11.1,11.1,11.1,11.3,11.3,0.0,0.0,0.0,0.2,11.5,11.5,11.9,11.9,11.9,11.9,11.9,11.6,0.0,0.0,0.0
694,Serra-Leone,Сьерра-Леоне,Sierra Leone,Серра-Леоне,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
887,Yaman,Йемен,Yemen,Яман,0.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.1,105.3,0.0,0.9,0.9,0.9,45.7,45.7,46.0,46.0,46.0,46.0,46.6,46.6,0.0,0.0,0.0,0.0,57.7,57.7,57.7,88.1,88.1,88.1,88.1,90.6,52.2,52.2,52.3,52.3,52.3,52.3,74.0,103.0,182.9,182.9,182.9,183.9,0.0,48.6,196.5,196.6,196.6,343.5,491.9,491.9,541.6,680.1,680.1,853.5,49.7,49.7,123.4
316,Guam,Гуам,Guam,Гуам,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,175.7,205.7,255.7,299.8,317.8,329.8,19.5,37.5,67.5
646,Ruanda,Руанда,Rwanda,Руанда,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Kamerun,Камерун,Cameroon,Камерун,0.2,0.4,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2.6,0.0,0.0,0.0,90.4,90.4,90.4,90.4,90.4,90.4,90.6,90.8,90.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,42.2,42.2,191.3,628.5,631.2,275.0,275.0,275.0
140,Markaziy Afrika Respublikasi,Центральноафриканская Республика,Central African Republic,Марказий Aфрика Республикаси,0.0,0.1,0.1,0.1,0.1,26.0,26.0,26.0,26.8,27.0,27.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.6,0.0,0.1,0.1,0.4,0.4,0.8,0.9,0.9,1.1,1.3,1.3,1632.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,4.6,8.8,12.1,15.4,3.3,6.6,23.4
288,Gana,Гана,Ghana,Гана,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.8,0.0,0.0,0.4,0.4,1.1,1.4,2.3,2.9,3.0,3.0,6.7,6.7,0.0,112.1,112.6,112.6,112.6,304.6,305.0,308.4,308.4,308.4,308.4,309.6,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.3,38.9,39.0,39.1,39.1,39.2,39.2,39.2,39.1,11.8,11.9,12.5
144,Shri-Lanka,Шри-Ланка,Sri Lanka,Шри-Ланка,2.4,3.2,3.3,3.7,4.1,7.5,8.5,9.1,10.1,11.0,16.0,18.0,1.7,2.8,3.5,4.4,5.4,5.9,6.2,6.5,8.0,11.7,20.7,20.7,2.4,4.0,5.8,6.3,24.8,25.2,25.9,28.2,28.4,86.2,89.7,92.9,0.2,1.3,3.3,6.6,32.3,79.7,341.7,344.2,344.8,345.5,345.8,352.9,95.2,112.1,140.7,10.4,11.0,12.6,14.0,14.8,15.5,18.8,21.5,95.6,0.7,2.6,2.9
292,Gibraltar,Гибралтар,Gibraltar,Гибралтар,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,13.5,263.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0
516,Namibiya,Намибия,Namibia,Намибия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Surinam,Суринам,Suriname,Суринам,0.0,0.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
052,Barbados,Барбадос,Barbados,Барбадос,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,220.2,220.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Gaiti,Гаити,Haiti,Гаити,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,Sent-Lyusiya,Сент-Люсия,Saint Lucia,Сент-Люсия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Chili,Чили,Chile,Чили,55.8,118.1,396.1,396.1,460.8,599.2,733.5,883.8,884.1,1049.4,1228.2,1229.6,177.1,342.1,342.2,342.5,528.0,589.3,1097.3,1101.2,1234.7,1400.1,1403.0,1403.0,0.0,0.5,1.1,1.5,119.5,119.7,233.6,235.1,370.0,370.1,370.1,526.4,0.0,0.0,0.0,0.1,56.3,56.6,211.9,213.2,289.8,294.4,371.3,595.1,2.3,26.8,228.9,241.8,959.3,1211.4,1535.0,1591.3,1597.2,1605.5,1605.8,1606.8,1.5,9.2,136.3
304,Grenlandiya,Гренландия,Greenland,Гренландия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
170,Kolumbiya,Колумбия,Colombia,Колумбия,0.0,0.0,0.0,0.0,0.5,0.7,1.7,124.1,177.3,370.9,371.0,371.4,0.0,0.1,61.1,124.9,569.7,1157.4,1366.1,1367.4,1368.9,1369.6,1373.4,1373.4,0.2,0.5,42.3,70.0,165.0,180.6,181.2,181.2,181.4,181.5,221.1,305.6,0.0,137.0,193.8,302.8,343.5,384.2,840.2,1982.7,2604.2,2647.9,2674.1,2741.2,15.2,32.0,32.6,60.0,73.5,139.3,195.4,216.9,273.5,600.8,742.9,894.1,109.6,230.5,283.3
308,Grenada,Гренада,Grenada,Гренада,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.1,0.1
548,Vanuatu,Вануату,Vanuatu,Вануату,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,22.5,22.5,44.7,62.1,62.1,62.1,62.1,0.0,0.0,0.0,0.0,2.4,2.4,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0
760,Suriya Arab Respublikasi,Сирийская Арабская Республика,Syrian Arab Republic,Сурия Aраб Республикаси,0.2,0.3,0.8,0.8,1.8,1.9,3.9,3.9,3.9,4.0,4.0,5.7,0.0,0.0,0.0,0.0,0.1,1.6,32.5,32.6,32.6,33.3,37.0,37.0,5.2,5.2,5.6,5.6,5.6,5.7,5.7,267.3,286.9,287.3,287.3,301.8,29.8,247.3,431.5,486.3,486.3,548.1,576.2,576.8,577.3,577.8,579.9,589.6,1.3,38.4,175.5,633.0,979.8,1017.9,1782.0,2095.5,2637.6,2812.1,2921.4,3377.5,129.7,208.4,596.3
426,Lesoto,Лесото,Lesotho,Лесото,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Kongo,Конго,Congo,Конго,0.4,0.6,1.4,1.4,1.8,6.6,6.7,6.7,6.7,6.7,6.7,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0
320,Gvatemala,Гватемала,Guatemala,Гватемала,0.0,0.0,0.0,0.0,0.0,71.8,71.8,71.8,71.8,71.8,150.1,228.5,0.0,0.0,104.5,223.9,223.9,223.9,223.9,223.9,223.9,223.9,231.3,231.3,0.1,0.1,0.1,13.7,20.6,29.3,29.3,29.3,42.3,42.3,42.4,55.6,0.0,0.0,9.7,9.8,9.9,19.1,63.9,108.1,108.1,108.1,108.1,108.1,0.0,55.3,55.3,55.3,146.9,146.9,590.1,815.9,994.9,994.9,1125.3,1161.6,0.0,0.0,0.0
180,Kongo Demokratik Respublikasi,Демократическая Республика Конго,Democratic Republic of the Congo,Конго Демократик Республикаси,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,191.4,191.4,191.4,191.4,191.4,191.4,191.4,191.5,191.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Gonduras,Гондурас,Honduras,Гондурас,0.0,0.0,0.0,0.0,0.0,36.1,36.1,67.7,67.7,67.7,67.7,67.7,0.0,0.0,0.0,0.0,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,0.0,0.0,45.7
562,Niger,Нигер,Niger,Нигер,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,13.6,13.6,16.3,16.3,16.4,19.4,20.1,33.5,0.2,3.5,19.0,19.7,19.7,20.5,20.5,25.0,26.2,29.8,30.0,30.9,0.9,2.5,5.8
188,Kosta-Rika,Коста-Рика,Costa Rica,Коста-Рика,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.4,0.0,0.0,0.0,1.7,2.0,2.1,2.1,2.1,2.3,2.6,2.9,4.4,0.0,3.3,4.2,4.5,5.1,5.3,5.9,5.9,5.9,7.0,8.1,39.0,0.0,0.0,0.0,0.3,24.6,24.6,24.7,422.9,450.3,451.1,451.4,451.4,126.4,234.4,234.4
344,Gonkong,Гонконг,Hong Kong,Гонконг,832.8,1160.9,1560.8,1835.9,3534.1,5584.9,6000.1,6263.5,7207.6,7601.8,7986.7,9131.7,1307.4,1578.9,2053.2,2704.2,3158.1,3539.3,3913.4,4576.4,5143.2,6033.1,7406.5,7406.5,1382.1,1790.5,2419.2,3039.5,4014.7,4438.2,5040.4,6939.1,7794.5,8596.4,13145.9,15675.6,3256.2,4424.3,7711.8,8483.3,11703.1,15693.5,21364.5,25790.5,26770.6,29825.3,136474.0,162729.4,3863.3,5306.5,8537.0,14628.2,19976.2,26729.6,32454.1,37568.3,45981.6,53487.2,66041.2,75198.2,17765.3,48547.4,127102.4
566,Nigeriya,Нигерия,Nigeria,Нигерия,0.4,1.2,1.5,1.5,2.2,2.2,2.3,4.5,5.6,5.7,5.7,8.2,1.1,1.1,1.2,1.3,1.8,1.8,2.0,2.0,2.2,5.0,10.1,10.1,0.0,0.0,0.0,0.2,2.9,3.5,31.3,50.9,56.1,64.0,90.7,102.0,30.5,35.7,38.3,44.7,48.5,48.5,51.2,52.4,55.1,55.9,56.0,61.1,0.4,3.8,3.7,4.6,4.8,131.6,131.6,132.8,133.3,141.8,314.5,488.0,104.2,104.6,106.3
191,Xorvatiya,Хорватия,Croatia,Хорватия,0.0,0.9,1.2,1.2,7.7,11.0,11.0,17.2,18.7,202.0,276.7,339.6,11.4,98.9,163.6,193.5,216.2,308.2,403.5,404.3,517.1,519.9,599.0,599.0,0.8,0.8,0.9,63.3,64.2,169.7,172.0,172.3,173.1,176.1,216.3,304.3,0.0,0.1,18.4,25.7,101.6,121.0,189.5,207.5,350.6,353.7,356.5,547.6,123.9,222.1,246.6,270.8,289.8,302.6,334.1,354.1,531.6,763.3,1056.6,1164.4,119.4,347.3,394.9
352,Islandiya,Исландия,Iceland,Исландия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.3,39.6,0.0,0.0,0.0,1.0,1.8,1.9,1.9,1.8,2.8,3.2,32.1,32.1,0.0,0.0,2.1,3.7,2.0,3.5,3.7,7.7,8.4,1351.0,1884.6,2211.4,0.0,0.0,9.5,9.8,9.8,10.0,11.3,11.6,30.8,32.2,35.6,42.7,15.0,17.9,21.0,154.3,165.1,174.3,262.2,262.8,273.7,276.1,277.9,304.1,80.6,117.4,186.9
600,Paragvay,Парагвай,Paraguay,Парагвай,0.0,134.1,266.7,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,183.8,183.8,312.8,452.6,519.1,639.3,639.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0
800,Uganda,Уганда,Uganda,Уганда,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,8.2,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Rojdestva Oroli,остров Рождества,Christmas Island,Рождества Ороли,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
