Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,18.0,18.7,18.1,18.6,19.3,19.7,20.4,20.9,28.5,32.2,31.4,33.8,32.4,33.1,33.8,36.2
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,18.2,18.8,18.8,19.3,19.9,20.4,21.2,21.8,18.7,20.5,21.8,22.1,21.4,22.3,24.3,24.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,15.3,15.8,16.2,16.7,17.1,18.1,18.6,19.1,18.0,19.7,19.2,19.6,20.9,21.4,21.7,24.2
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,21.2,21.9,22.2,22.9,23.6,24.3,25.2,25.4,27.4,30.0,28.2,29.9,31.6,32.5,21.8,33.6
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,26.4,27.1,28.2,29.1,29.7,30.8,31.6,32.6,29.2,34.8,36.6,36.8,36.8,36.7,36.8,40.5
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,8.1,8.5,8.4,8.6,9.0,9.1,9.6,9.8,9.4,11.1,11.1,11.3,11.4,12.1,13.2,9.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,971.6,1003.7,1036.6,1072.3,1108.5,1143.9,1180.9,1218.0,1222.0,1220.0,1171.0,1202.5,1207.3,1220.1,1296.3,1333.1
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,127.1,130.7,135.8,137.7,142.2,142.9,144.7,145.1,119.6,113.4,115.8,117.9,110.9,114.5,117.9,115.4
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,54.8,55.1,56.8,56.0,53.5,55.3,53.6
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,68.8,76.4
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,57.2,59.5,61.8,64.5,66.6,67.3,68.5,69.5,76.7,75.8,73.6,75.1,73.8,75.4,84.1,82.5
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,36.6,38.5,40.7,42.2,43.7,45.8,48.0,50.5,54.4,56.3,56.0,54.6,55.6,55.4,58.8,59.5
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,71.5,72.9,75.3,78.5,81.6,83.9,87.4,91.2,99.7,100.0,90.6,94.5,95.7,96.4,101.7,109.6
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,79.8,81.9,84.3,86.1,89.1,90.2,93.0,94.8,97.5,95.0,89.3,88.1,90.1,93.2,99.6,100.1
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,75.0,76.7,79.2,82.3,85.5,88.5,92.5,95.8,104.0,102.9,95.6,97.3,99.9,102.1,109.2,122.5
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,72.4,74.7,77.5,80.6,83.8,86.8,90.7,93.8,94.3,97.3,96.0,97.8,103.8,100.7,106.5,110.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,45.9,46.6,48.1,50.1,51.6,51.6,52.2,52.4,49.0,49.1,46.1,50.8,47.3,47.8,51.0,57.5
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,46.4,47.6,47.9,48.4,48.8,48.9,49.4,49.4,42.3,46.4,28.6,30.2,27.7,27.9,29.7,31.5
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,58.1,58.7,60.4,61.8,62.7,62.9,63.6,63.7,54.5,55.6,53.0,55.7,60.1,62.9,61.1,59.9
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,53.5,54.7,56.8,57.9,60.1,63.8,66.4,68.5,79.3,71.4,74.7,73.8,72.7,72.5,81.7,76.4
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,87.9,93.8,96.9,104.9,108.9,117.3,122.4,128.7,130.9,127.3,123.5,131.3,133.6,75.8,79.5,82.3
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,96.8,101.5,103.8,105.5,109.0,114.5,118.7,126.4,75.6,75.7,78.7,82.6,83.1,84.0,87.8,89.6
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,63.4,65.9,68.1,71.8,74.9,79.5,83.4,88.2,95.2,99.0,94.4,96.0,97.0,98.7,103.6,106.3
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,407.9,413.4,418.5,419.6,420.6,421.2,421.8,422.4,407.7,412.7,399.4,410.4,410.1,426.4,435.2,472.8
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,83.7,85.3,86.4,86.6,86.8,86.8,87.0,87.1,85.8,90.1,91.1,95.2,90.2,97.0,101.3,112.9
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,51.3,51.1,51.6,51.7,51.8,51.9,52.1,52.2,43.6,46.6,44.4,45.9,43.5,43.8,44.8,44.2
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.2,3.7,3.6,3.4,3.7
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,14.3,14.5,14.7,14.8,14.8,14.8,14.8,14.8,12.4,11.9,13.2,16.4,18.0,19.3,20.9,22.3
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,47.1,47.9,48.5,48.6,48.7,48.8,48.9,49.0,61.4,58.9,53.4,52.0,54.0,53.7,56.9,59.8
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,36.3,36.8,37.3,37.4,37.5,37.6,37.7,37.7,33.5,33.9,32.2,33.9,34.7,36.3,34.6,42.9
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,45.9,46.5,47.1,47.2,47.3,47.4,47.4,47.5,42.5,42.5,43.6,44.7,44.2,44.3,44.6,49.3
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,37.5,37.9,38.4,38.5,38.6,38.7,38.7,38.8,35.5,34.6,32.4,31.8,33.9,34.2,35.0,32.5
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,8.7,8.7,8.8,8.8,8.9,8.9,8.9,8.9,8.8,5.6,6.2,6.3,6.7,7.1,6.3,6.7
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,25.3,26.1,26.4,26.5,26.6,26.6,26.6,26.6,19.8,20.1,21.0,20.8,20.1,20.6,20.5,27.3
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,57.8,58.6,59.3,59.5,59.6,59.7,59.7,59.8,64.4,68.5,60.2,60.2,61.1,66.5,66.9,71.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,815.3,841.7,872.1,903.5,937.3,968.8,1001.4,1034.9,1051.5,1104.6,1088.7,1104.8,1100.6,1129.1,1159.6,1177.2
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,182.8,187.3,194.4,200.6,208.4,216.9,245.2,254.2,223.0,231.8,230.3,239.7,233.4,232.6,224.4,244.7
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,47.5,49.3,50.2,52.1,53.0,55.1,49.8,51.3,51.3,53.1,52.8,53.1,52.2,56.7,59.2,58.1
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,56.6,57.7,58.3,60.7,64.2,65.5,71.9,73.9,79.8,84.9,81.2,79.0,78.6,80.9,85.8,89.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,59.9,61.3,64.4,66.3,68.5,70.9,54.7,56.5,68.9,72.9,72.9,73.1,72.7,73.5,79.0,80.4
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,44.8,46.6,48.6,50.7,52.8,54.5,57.3,58.8,57.6,63.1,65.2,66.1,65.0,68.0,68.7,67.2
1714219,Pop tumani,Папский район,Pop district,Поп тумани,72.7,75.4,77.4,80.2,83.4,85.9,72.5,75.2,82.4,90.3,83.1,86.2,86.4,90.3,94.2,94.9
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,56.9,58.9,61.1,63.2,65.5,67.6,74.1,76.0,78.3,80.3,83.2,83.4,85.0,91.4,93.5,93.6
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,62.9,64.7,66.7,68.8,71.3,73.6,70.2,72.8,82.4,86.4,83.2,85.9,85.8,87.3,92.3,89.2
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,66.4,68.3,69.4,72.3,74.9,77.2,64.8,67.1,69.1,71.8,70.7,69.0,72.5,72.5,75.6,69.5
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,48.2,50.0,53.2,55.5,57.4,59.3,70.8,73.2,66.0,73.3,72.5,73.8,75.4,80.2,82.7,88.6
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,69.8,72.6,74.9,77.4,80.0,82.5,97.3,100.2,102.3,108.4,110.2,111.7,108.6,109.7,113.8,114.2
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,46.8,49.6,53.5,55.7,57.9,59.8,72.8,75.7,90.4,88.3,83.4,83.8,85.0,86.0,90.4,87.8
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,1229.9,1269.8,1314.4,1357.3,1402.5,1443.9,1485.1,1523.1,1463.3,1455.8,1418.3,1441.3,1479.8,1504.2,1521.1,1611.7
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,215.7,260.6,269.8,278.6,287.8,296.3,303.0,311.4,235.6,236.6,223.2,246.3,236.7,234.0,237.1,255.3
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,40.3,39.4,40.8,42.1,43.6,44.9,46.1,47.2,33.4,32.8,31.5,33.7,35.2,35.2,37.4,39.1
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,44.8,47.5,49.2,50.8,52.5,54.1,55.7,57.2,62.6,64.4,60.4,61.7,64.4,65.1,67.2,71.3
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,55.1,52.7,54.5,56.3,58.2,59.9,61.8,63.3,70.6,71.0,68.7,63.1,73.4,76.3,76.6,79.3
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,51.6,53.6,55.5,57.3,59.3,61.0,62.9,64.5,63.6,64.4,60.5,61.4,66.2,66.3,68.1,74.2
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,67.8,67.3,69.7,72.0,74.4,76.6,78.9,80.9,95.8,97.5,88.3,86.9,85.5,87.6,89.8,96.1
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,85.7,85.8,88.8,91.7,94.7,97.5,100.5,103.0,105.9,109.0,94.6,99.1,101.2,105.0,107.3,109.6
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,36.3,37.1,38.3,39.6,40.8,41.9,43.4,44.3,48.5,49.2,48.3,43.8,45.7,47.2,48.5,50.4
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,64.4,65.3,67.7,69.9,72.2,74.4,76.6,78.5,79.9,83.1,85.5,85.9,86.7,91.1,91.7,97.4
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,71.7,76.4,79.1,81.7,84.4,86.9,89.6,91.9,93.3,94.2,88.5,87.6,85.0,86.5,86.1,93.5
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,99.3,96.8,100.2,103.5,106.9,110.1,113.3,116.1,133.7,111.9,120.1,124.1,124.7,126.6,124.7,131.4
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,50.4,51.8,53.6,55.3,57.2,58.9,60.7,62.2,54.7,53.1,53.1,49.1,52.3,53.3,54.7,53.7
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,100.6,97.1,100.4,103.7,107.2,110.4,113.5,116.4,94.8,95.5,95.1,98.7,102.3,106.1,105.2,108.7
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,45.8,44.6,46.2,47.7,49.3,50.8,52.4,53.7,55.3,54.8,55.1,55.0,56.3,56.3,60.4,60.3
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,141.4,137.3,142.1,146.7,151.6,156.0,160.6,164.7,168.2,169.6,171.3,168.2,183.1,187.2,183.6,206.4
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,59.0,56.5,58.5,60.4,62.4,64.2,66.1,67.8,67.4,68.7,74.1,76.7,81.1,80.4,82.7,85.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,784.4,817.7,843.0,871.2,901.5,930.8,961.5,991.7,984.0,1024.2,985.5,1001.9,1006.3,1011.2,1024.9,1057.6
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,63.1,65.4,67.7,70.1,72.5,74.9,77.2,78.8,83.3,88.4,84.6,79.0,80.8,87.0,86.7,88.8
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,51.8,54.5,55.9,57.7,59.7,61.6,63.6,65.7,66.1,69.8,65.3,67.1,68.5,69.0,69.6,72.1
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,38.2,40.4,41.9,42.4,43.9,45.3,46.8,48.3,49.4,52.0,53.6,52.7,52.6,55.3,56.5,58.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,20.3,21.3,21.3,22.4,26.4
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,38.0,39.8,41.0,41.8,43.3,44.7,46.2,47.6,43.6,45.8,45.0,44.6,43.8,43.7,44.7,44.4
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,40.5,42.6,43.9,45.0,46.6,48.1,49.9,51.4,53.3,55.8,53.1,50.0,50.4,50.6,52.4,60.7
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,112.8,116.4,119.8,124.8,129.1,133.3,137.7,142.1,134.1,136.3,139.0,148.2,150.0,150.8,150.9,148.5
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,58.6,61.1,63.2,65.8,68.1,70.3,72.6,74.9,80.5,84.1,79.0,81.2,82.9,84.7,87.8,89.2
