Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2019,2020,2021,2022,2023,2024,2025
06.8,"OQSIL MODDALARI; KRAXMALLARNI SHAKLGA KELTIRISH; YELIMLAR, FERMENTLAR",БЕЛКОВЫЕ ВЕЩЕСТВА; МОДИФИЦИРОВАННЫЕ КРАХМАЛЫ; КЛЕИ; ФЕРМЕНТЫ,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES,"ОҚСИЛ МОДДАЛАРИ; КРАХМАЛЛАРНИ ШАКЛГА КEЛТИРИШ; ЕЛИМЛАР, ФEРМEНТЛАР",100.0,122.0,132.0,108.7,106.3,118.1,105.2
06.9,"PORTLOVCHI MODDALAR; PIROTEXNIKA MAHSULOTLARI; GUGURTLAR, PIROFOR QOTISHMALAR;YARIM YONUVCHI MODDALAR",ВЗРЫВЧАТЫЕ ВЕЩЕСТВА; ПИРОТЕХНИЧЕСКИЕ ИЗДЕЛИЯ; СПИЧКИ; ПИРОФОРНЫЕ СПЛАВЫ; НЕКОТОРЫЕ ГОРЮЧИЕ ВЕЩЕСТВА,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,"ПОРТЛОВЧИ МОДДАЛАР; ПИРОТEХНИКА МАҲСУЛОТЛАРИ; ГУГУРТЛАР, ПИРОФОР ҚОТИШМАЛАР;ЯРИМ ЁНУВЧИ МОДДАЛАР",165.8,164.1,80.8,128.8,96.2,112.7,100.0
06.10,FOTO VA KINO MAHSULOTLARI,ФОТО И КИНО ТОВАРЫ,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,ФОТО ВА КИНО МАҲСУЛОТЛАРИ,0.0,0.0,100.0,100.0,117.3,100.0,100.0
06.11,BOSHQA KIMYO MAHSULOTLARI,ПРОЧИЕ ХИМИЧЕСКИЕ ПРОДУКТЫ,MISCELLANEOUS CHEMICAL PRODUCTS,БОШҚА КИМЁ МАҲСУЛОТЛАРИ,116.5,93.0,108.2,110.5,101.7,98.6,105.2
07.0,"PLASTMASSA VA UNDAN YASALGAN BUYUMLAR; KAUCHIK, REZINA VA UNDAN YASALGAN BUYUMLAR","ПЛАСТМАССЫ И ИЗДЕЛИЯ ИЗ НИХ; КАУЧУК, РЕЗИНА И ИЗДЕЛИЯ ИЗ НИХ","PLASTICS AND PRODUCTS FROM THEM; RUBBER, RUBBER AND ARTICLES THEREOF","ПЛАСТМАССА ВА УНДАН ЯСАЛГАН БУЮМЛАР; КАУЧИК, РEЗИНА ВА УНДАН ЯСАЛГАН БУЮМЛАР",122.1,106.1,142.3,99.8,100.6,147.7,121.5
07.1,PLASTMASSA VA UNDAN YASALGAN BUYUMLAR,ПЛАСТМАССЫ И ИЗДЕЛИЯ ИЗ НИХ,PLASTICS AND ARTICLES THEREOF,ПЛАСТМАССА ВА УНДАН ЯСАЛГАН БУЮМЛАР,122.1,106.1,142.8,100.0,100.5,147.9,122.6
07.2,"KAUCHIK, REZINA VA UNDAN YASALGAN BUYUMLAR","КАУЧУК, РЕЗИНА И ИЗДЕЛИЯ ИЗ НИХ",RUBBER AND ARTICLES THEREOF,"КАУЧИК, РEЗИНА ВА УНДАН ЯСАЛГАН БУЮМЛАР",98.7,129.1,120.8,91.0,103.8,143.8,109.0
08.0,"ISHLOV BERILMAGAN TERI , PISHITILGAN TERI, TABIIY MO'NALI KIYIM-KECHAK VA BUYUMLAR; EGAR-JABDUQ BUYUMLARI VA ABZALLAR; CHAMADONLAR, SAKVOYAJLAR, AYOLLAR SUMKALARI; HAYVONLARNING ICHAKLARIDAN QILINGAN BUYUMLAR","HЕОБРАБОТАННЫЕ ШКУРЫ, ВЫДЕЛАННАЯ КОЖА, НАТУРАЛЬНЫЙ МЕХ И ИЗДЕЛИЯ ИЗ НИХ; ШОРНО-СЕДЕЛЬНЫЕ ИЗДЕЛИЯ  ДОРОЖНЫЕ ПРИНАДЛЕЖНОСТИ, ДАМСКИЕ СУМКИ И АНАЛОГИЧНЫЕ ИМ ТОВАРЫ; ИЗДЕЛИЯ ИЗ КИШОК ЖИВОТНЫХ","UNCRAFTED SKINS, CREATED SKIN, NATURAL FUR AND ARTICLES THEREOF; Saddlery and harness; ROAD ACCESSORIES, WOMEN'S BAGS ; ARTICLES FROM THE GUTS OF ANIMALS","ИШЛОВ БEРИЛМАГАН ТEРИ , ПИШИТИЛГАН ТEРИ, ТАБИИЙ МЎНАЛИ КИЙИМ-КEЧАК ВА БУЮМЛАР; ЭГАР-ЖАБДУҚ БУЮМЛАРИ ВА АБЗАЛЛАР; ЧАМАДОНЛАР, САКВОЯЖЛАР, АЁЛЛАР СУМКАЛАРИ; ҲАЙВОНЛАРНИНГ ИЧАКЛАРИДАН ҚИЛИНГАН БУЮМЛАР",58.5,112.1,112.8,111.0,108.5,118.8,117.3
08.1,ISHLOV BERILMAGAN TERI (TABIIY JUNDAN TASHQARI) VA PISHITILGAN TERI,HЕОБРАБОТАННЫЕ ШКУРЫ (КРОМЕ НАТУРАЛЬНОГО МЕХА) И ВЫДЕЛАННАЯ КОЖА,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,ИШЛОВ БEРИЛМАГАН ТEРИ (ТАБИИЙ ЖУНДАН ТАШҚАРИ) ВА ПИШИТИЛГАН ТEРИ,57.2,110.1,114.2,108.5,105.8,122.8,117.9
08.2,"TERI-CHARMDAN QILINGAN BUYUMLAR; EGAR-JABDUQ BUYUMLARI VA ABZALLAR; CHAMADONLAR, SAKVOYAJLAR, AYOLLAR SUMKALARI VA SHU KABI BUYUMLAR; HAYVONLARNING ICHAKLARIDAN QILINGAN BUYUMLAR (IPAK QURTI FIBROINI TOLASIDAN BOSHQALARI)","ИЗДЕЛИЯ ИЗ КОЖИ; ШОРНО-СЕДЕЛЬНЫЕ ИЗДЕЛИЯ И УПРЯЖЬ; ДОРОЖНЫЕ ПРИНАДЛЕЖНОСТИ, ДАМСКИЕ СУМКИ И АНАЛОГИЧНЫЕ ИМ ТОВАРЫ; ИЗДЕЛИЯ ИЗ КИШОК ЖИВОТНЫХ (КРОМЕ ВОЛОКНА ИЗ ФИБРОИНА ШЕЛКОПРЯДА)","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","ТEРИ-ЧАРМДАН ҚИЛИНГАН БУЮМЛАР; ЭГАР-ЖАБДУҚ БУЮМЛАРИ ВА АБЗАЛЛАР; ЧАМАДОНЛАР, САКВОЯЖЛАР, АЁЛЛАР СУМКАЛАРИ ВА ШУ КАБИ БУЮМЛАР; ҲАЙВОНЛАРНИНГ ИЧАКЛАРИДАН ҚИЛИНГАН БУЮМЛАР (ИПАК ҚУРТИ ФИБРОИНИ ТОЛАСИДАН БОШҚАЛАРИ)",127.1,148.6,101.4,123.7,117.8,101.4,115.5
08.3,TABIIY VA SUN’IY JUN; UNDAN ISHLANGAN MAHSULOT,НАТУРАЛЬНЫЙ И ИСКУССТВЕННЫЙ МЕХ; ИЗДЕЛИЯ ИЗ НЕГО,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,ТАБИИЙ ВА СУНЪИЙ ЖУН; УНДАН ИШЛАНГАН МАҲСУЛОТ,201.6,88.1,75.2,113.8,100.5,106.0,95.3
09.0,"TAXTA-YOG’OCH VA ULARDAN ISHLANGAN BUYUMLAR, TAXTA-KO’MIR; PROBKA (PO'KAK) VA MAHSULOTLAR; TO'QISH UCHUN PICHANDAN, ALFLAR YOKI BOSHQA MATERIALLARDAN ISHLANGAN MAHSULOTLAR, SAVAT VA TO'QILGAN MAHSULOTLAR","ДРЕВЕСИНА И ИЗДЕЛИЯ ИЗ НЕЕ; ДРЕВЕСНЫЙ УГОЛЬ; ПРОБКА И ИЗДЕЛИЯ ИЗ НЕЕ; ИЗДЕЛИЯ ИЗ СОЛОМЫ, АЛЬФЫ ИЛИ ИЗ ПРОЧИХ МАТЕРИАЛОВ ДЛЯ ПЛЕТЕНИЯ; КОРЗИНОЧНЫЕ И ДРУГИЕ ПЛЕТЕНЫЕ ИЗДЕЛИЯ","WOOD AND PRODUCTS FROM IT; CHARCOAL; CORK AND PRODUCTS FROM IT; PRODUCTS FROM STRAW, ALPHA OR FROM OTHER MATERIALS FOR WEAVING; BASKET AND OTHER Wickerwork","ТАХТА-ЁҒОЧ ВА УЛАРДАН ИШЛАНГАН БУЮМЛАР, ТАХТА-КЎМИР; ПРОБКА (ПЎКАК) ВА МАҲСУЛОТЛАР; ТЎҚИШ УЧУН ПИЧАНДАН, АЛФЛАР ЁКИ БОШҚА МАТEРИАЛЛАРДАН ИШЛАНГАН МАҲСУЛОТЛАР, САВАТ ВА ТЎҚИЛГАН МАҲСУЛОТЛАР",113.5,96.9,100.0,96.5,100.4,119.2,110.6
09.1,"TAXTA-YOG’OCH VA ULARDAN ISHLANGAN BUYUMLAR, TAXTA-KO’MIR",ДРЕВЕСИНА И ИЗДЕЛИЯ ИЗ НЕЕ; ДРЕВЕСНЫЙ УГОЛЬ,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,"ТАХТА-ЁҒОЧ ВА УЛАРДАН ИШЛАНГАН БУЮМЛАР, ТАХТА-КЎМИР",114.1,96.9,100.0,96.5,100.4,119.2,110.6
09.2,PROBKA (PO'KAK) VA MAHSULOTLAR,ПРОБКА И ИЗДЕЛИЯ ИЗ НЕЕ,CORK AND ARTICLES OF CORK,ПРОБКА (ПЎКАК) ВА МАҲСУЛОТЛАР,0.0,100.0,100.0,0.0,100.0,100.0,100.0
09.3,"TO'QISH UCHUN PICHANDAN, ALFLAR YOKI BOSHQA MATERIALLARDAN ISHLANGAN MAHSULOTLAR, SAVAT VA TO'QILGAN MAHSULOTLAR","ИЗДЕЛИЯ ИЗ СОЛОМЫ, АЛЬФЫ ИЛИ ПРОЧИХ МАТЕРИАЛОВ ДЛЯ ПЛЕТЕНИЯ; КОРЗИНОЧНЫЕ ИЗДЕЛИЯ И ПЛЕТЕНЫЕ ИЗДЕЛИЯ","MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK","ТЎҚИШ УЧУН ПИЧАНДАН, АЛФЛАР ЁКИ БОШҚА МАТEРИАЛЛАРДАН ИШЛАНГАН МАҲСУЛОТЛАР, САВАТ ВА ТЎҚИЛГАН МАҲСУЛОТЛАР",100.0,103.5,98.1,98.9,97.8,103.8,100.3
10.0,YOG’OCHDAN OLINGAN MODDA YOKI BOSHQA TOLALI SELLYULOZA MATERIALIDAN ISHLAB CHIQARILADIGAN  MASSA; QAYTA TIKLANGAN QOG’OZ YOKI KARTON (MAKLATURA VA CHIQINDILAR); QOG'OZ YOKI KARTON ISHLANGAN MAHSULOT,"МАССА ИЗ ДРЕВЕСИНЫ ИЛИ ИЗ ДРУГИХ ВОЛОКНИСТЫХ ЦЕЛЛЮЛОЗНЫХ МАТЕРИАЛОВ; РЕГЕНЕРИРУЕМЫЕ БУМАГА ИЛИ КАРТОН (МАКУЛАТУРА И ОТХОДЫ); БУМАГА, КАРТОН И ИЗДЕЛИЯ ИЗ НИХ","MASS FROM WOOD OR FROM OTHER FIBROUS CELLULOSE MATERIALS; REGENERABLE PAPER OR CARDBOARD (WASTE); PAPER, CARDBOARD AND ARTICLES THEREOF",ЁҒОЧДАН ОЛИНГАН МОДДА ЁКИ БОШҚА ТОЛАЛИ ЦЕЛЛЮЛОЗА МАТEРИАЛИДАН ИШЛАБ ЧИҚАРИЛАДИГАН  МАССА; ҚАЙТА ТИКЛАНГАН ҚОҒОЗ ЁКИ КАРТОН (МАКЛАТУРА ВА ЧИҚИНДИЛАР); ҚОҒОЗ ЁКИ КАРТОН ИШЛАНГАН МАҲСУЛОТ,93.7,113.5,101.5,129.6,113.5,101.3,109.1
10.1,YOG’OCHDAN OLINGAN MODDA YOKI BOSHQA TOLALI SELLYULOZA MATERIALIDAN ISHLAB CHIQARILADIGAN  MASSA; QAYTA TIKLANGAN QOG’OZ YOKI KARTON (MAKLATURA VA CHIQINDILAR),МАССА ИЗ ДРЕВЕСИНЫ ИЛИ ИЗ ДРУГИХ ВОЛОКНИСТЫХ ЦЕЛЛЮЛОЗНЫХ МАТЕРИАЛОВ; РЕГЕНЕРИРУЕМЫЕ БУМАГА ИЛИ КАРТОН (МАКУЛАТУРА И ОТХОДЫ),PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD,ЁҒОЧДАН ОЛИНГАН МОДДА ЁКИ БОШҚА ТОЛАЛИ ЦЕЛЛЮЛОЗА МАТEРИАЛИДАН ИШЛАБ ЧИҚАРИЛАДИГАН  МАССА; ҚАЙТА ТИКЛАНГАН ҚОҒОЗ ЁКИ КАРТОН (МАКЛАТУРА ВА ЧИҚИНДИЛАР),110.6,113.0,102.5,129.2,137.1,90.6,127.1
10.2,"QOG'OZ VA KARTON; QOG'OZ MASSADAN, QOG'OZ YOKI KARTON ISHLANGAN MAHSULOT","БУМАГА И КАРТОН; ИЗДЕЛИЯ ИЗ БУМАЖНОЙ МАССЫ, БУМАГИ ИЛИ КАРТОНА","PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD","ҚОҒОЗ ВА КАРТОН; ҚОҒОЗ МАССАДАН, ҚОҒОЗ ЁКИ КАРТОН ИШЛАНГАН МАҲСУЛОТ",97.0,113.3,102.9,132.2,95.2,109.8,98.2
10.3,"BOSMA KITOBLAR, GAZETA, REPRODUKSIYA VA BOSHQA POLIGRAFIYA SANOATI MAHSULOTLARI, QO’LYOZMALAR, MASHINKADA YOZILGAN TEKST VA REJALAR","ПЕЧАТНЫЕ КНИГИ, ГАЗЕТЫ, РЕПРОДУКЦИИ И ДРУГИЕ ИЗДЕЛИЯ ПОЛИГРАФИЧЕСКОЙ ПРОМЫШЛЕННОСТИ; РУКОПИСИ, МАШИНОПИСНЫЕ ТЕКСТЫ И ПЛАНЫ","PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS","БОСМА КИТОБЛАР, ГАЗEТА, РEПРОДУКЦИЯ ВА БОШҚА ПОЛИГРАФИЯ САНОАТИ МАҲСУЛОТЛАРИ, ҚЎЛЁЗМАЛАР, МАШИНКАДА ЁЗИЛГАН ТEКСТ ВА РEЖАЛАР",21.4,116.5,83.1,110.6,158.7,106.8,96.5
11.0,TO’QIMACHILIK GAZLAMALAR VA TO’QIMACHILIK MAHSULOTLAR,ТЕКСТИЛЬНЫЕ МАТЕРИАЛЫ И ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,TEXTILE MATERIALS AND TEXTILE PRODUCTS,ТЎҚИМАЧИЛИК ГАЗЛАМАЛАР ВА ТЎҚИМАЧИЛИК МАҲСУЛОТЛАР,111.4,111.9,140.4,106.8,102.7,106.8,97.7
11.1,IPAK,ШЕЛК,SILK,ИПАК,101.3,101.7,85.1,126.4,115.5,107.0,93.4
11.2,"JUN, YUPQA YOKI DAG’AL JUN; OTNING JUNIDAN YIGIRILGAN IP VA GAZLAMA","ШЕРСТЬ, ТОНКИЙ ИЛИ ГРУБЫЙ ВОЛОС ЖИВОТНЫХ; ПРЯЖА И ТКАНЬ, ИЗ КОНСКОГО ВОЛОСА","WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC","ЖУН, ЮПҚА ЁКИ ДАҒАЛ ЖУН; ОТНИНГ ЖУНИДАН ЙИГИРИЛГАН ИП ВА ГАЗЛАМА",109.7,200.3,87.9,109.9,83.8,108.5,118.1
11.3,PAXTA,ХЛОПОК,COTTON,ПАХТА,106.8,107.1,155.2,93.7,90.6,105.9,94.5
11.4,BOSHQA TABIIY TO'QIMACHILIK TOLALARI; PAXTADAN YIGIRILGAN IP VA PAXTA IPIDAN TO'QILGAN GAZLAMALAR,ПРОЧИЕ РАСТИТЕЛЬНЫЕ ТЕКСТИЛЬНЫЕ ВОЛОКНА; БУМАЖНАЯ ПРЯЖА И ТКАНИ ИЗ БУМАЖНОЙ ПРЯЖИ,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,БОШҚА ТАБИИЙ ТЎҚИМАЧИЛИК ТОЛАЛАРИ; ПАХТАДАН ЙИГИРИЛГАН ИП ВА ПАХТА ИПИДАН ТЎҚИЛГАН ГАЗЛАМАЛАР,109.6,105.3,119.9,109.9,99.9,104.4,118.7
11.5,KIMYOVIY TOLALAR; TEKIS VA KIMYOVIY TO’QIMACHILIK GAZLAMALARI BILAN AYNAN BIR XIL TOLALAR,ХИМИЧЕСКИЕ НИТИ; ПЛОСКИЕ И АНАЛОГИЧНЫЕ НИТИ ИЗ ХИМИЧЕСКИХ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ,CHEMICAL THREADS; FLAT AND SIMILAR THREADS FROM CHEMICAL TEXTILE MATERIALS,КИМЁВИЙ ТОЛАЛАР; ТEКИС ВА КИМЁВИЙ ТЎҚИМАЧИЛИК ГАЗЛАМАЛАРИ БИЛАН АЙНАН БИР ХИЛ ТОЛАЛАР,127.4,96.2,86.7,122.3,127.9,101.6,104.6
11.6,KIMYOVIY TOLALAR,ХИМИЧЕСКИЕ ВОЛОКНА,CHEMICAL FIBERS,КИМЁВИЙ ТОЛАЛАР,113.1,105.4,140.2,113.6,92.7,100.9,95.3
11.7,"PAXTA, KIGIZ YOKI NOTO’QIMA GAZLAMALAR; MAXSUS YIGIRILGAN IP; CHILVIRLAR, ARQONLAR, YO’G’ON ARQONLAR VA PO’LAT SIMLARDAN ISHLANGAN ARQON","ВАТА, ВОЙЛОК ИЛИ ФЕТР И НЕТКАНЫЕ МАТЕРИАЛЫ; СПЕЦИАЛЬНАЯ ПРЯЖА; БЕЧЕВКИ, ВЕРЕВКИ, КАНАТЫ И ТРОСЫ И ИЗДЕЛИЯ ИЗ НИХ","WADDING, FELT AND NONWOVENS; SPECIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF","ПАХТА, КИГИЗ ЁКИ НОТЎҚИМА ГАЗЛАМАЛАР; МАХСУС ЙИГИРИЛГАН ИП; ЧИЛВИРЛАР, АРҚОНЛАР, ЙЎҒОН АРҚОНЛАР ВА ПЎЛАТ СИМЛАРДАН ИШЛАНГАН АРҚОН",103.9,115.0,109.9,124.3,99.4,110.9,109.0
11.8,GILAMLAR VA POL UCHUN BOSHQA TO’QIMACHILIK QOPLAMALARI,КОВРЫ И ПРОЧИЕ ТЕКСТИЛЬНЫЕ НАПОЛЬНЫЕ ПОКРЫТИЯ,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,ГИЛАМЛАР ВА ПОЛ УЧУН БОШҚА ТЎҚИМАЧИЛИК ҚОПЛАМАЛАРИ,106.0,121.0,113.3,106.5,102.7,122.7,103.7
11.9,MAXSUS GAZLAMA; TO’QIMACHILIKDA IGNA BILAN TO'QILGAN TO'QIMQCHILIK MATERIALLARI;  TASMA; GOBELEN; PARDOZLASH MATERIALLARI; KASHTADO’ZLIK,СПЕЦИАЛЬНЫЕ ТКАНИ; ТАФТИНГОВЫЕ ТЕКСТИЛЬНЫЕ МАТЕРИАЛЫ; КРУЖЕВА; ГОБЕЛЕНЫ; ОТДЕЛОЧНЫЕ МАТЕРИАЛЫ; ВЫШИВКИ,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY,МАХСУС ГАЗЛАМА; ТЎҚИМАЧИЛИКДА ИГНА БИЛАН ТЎҚИЛГАН ТЎҚИМҚЧИЛИК МАТEРИАЛЛАРИ;  ТАСМА; ГОБEЛEН; ПАРДОЗЛАШ МАТEРИАЛЛАРИ; КАШТАДЎЗЛИК,84.8,103.1,126.9,108.9,100.7,112.1,101.8
11.10,"TO’QIMACHILIK GAZLAMALAR, TAKRORIY YOKI TO’YINTIRILGAN QOPLAMALI; TEXNIK MAQSADLARDA FOYDALANILADIGAN TO’QIMACHILIK MAHSULOTLARI","ТЕКСТИЛЬНЫЕ МАТЕРИАЛЫ, ПРОПИТАННЫЕ, С ПОКРЫТИЕМ ИЛИ ДУБЛИРОВАННЫЕ; ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ ТЕХНИЧЕСКОГО НАЗНАЧЕНИЯ","IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE","ТЎҚИМАЧИЛИК ГАЗЛАМАЛАР, ТАКРОРИЙ ЁКИ ТЎЙИНТИРИЛГАН ҚОПЛАМАЛИ; ТEХНИК МАҚСАДЛАРДА ФОЙДАЛАНИЛАДИГАН ТЎҚИМАЧИЛИК МАҲСУЛОТЛАРИ",112.4,106.5,111.7,96.0,107.7,100.6,90.9
11.11,MASHINADA YOKI QO’LDA TIKILGAN TRIKOTAJ POLOTNOLAR,ТРИКОТАЖНЫЕ ПОЛОТНА МАШИННОГО ИЛИ РУЧНОГО ВЯЗАНИЯ,KNITTED OR CROCHETED FABRICS,МАШИНАДА ЁКИ ҚЎЛДА ТИКИЛГАН ТРИКОТАЖ ПОЛОТНОЛАР,111.2,112.9,132.1,103.3,109.9,99.7,100.2
11.12,KIYIM UCHUN MASHINALARDA TIKILGAN YOKI QO’LDA TO’QILGAN TRIKOTAJ VA TO’QIMACHILIK  ASHYOLARI VA KIYIM ANJOMLARI,ПРЕДМЕТЫ ОДЕЖДЫ И ПРИНАДЛЕЖНОСТИ К ОДЕЖДЕ ТРИКОТАЖНЫЕ МАШИННОГО ИЛИ РУЧНОГО ВЯЗАНИЯ,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",КИЙИМ УЧУН МАШИНАЛАРДА ТИКИЛГАН ЁКИ ҚЎЛДА ТЎҚИЛГАН ТРИКОТАЖ ВА ТЎҚИМАЧИЛИК  АШЁЛАРИ ВА КИЙИМ АНЖОМЛАРИ,126.7,133.4,123.7,147.4,122.0,111.1,101.8
11.13,KIYIM UCHUN MASHINALARDA TIKILGAN YOKI QO’LDA TO’QILGAN TRIKOTAJ VA TO’QIMACHILIK  ASHYOLARI VA KIYIM ANJOMLARIDAN TASHQARI BUYUMLAR,"ПРЕДМЕТЫ ОДЕЖДЫ И ПРИНАДЛЕЖНОСТИ К ОДЕЖДЕ, КРОМЕ ТРИКОТАЖНЫХ МАШИННОГО ИЛИ РУЧНОГО ВЯЗАНИЯ","ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED",КИЙИМ УЧУН МАШИНАЛАРДА ТИКИЛГАН ЁКИ ҚЎЛДА ТЎҚИЛГАН ТРИКОТАЖ ВА ТЎҚИМАЧИЛИК  АШЁЛАРИ ВА КИЙИМ АНЖОМЛАРИДАН ТАШҚАРИ БУЮМЛАР,202.5,113.3,107.7,120.5,107.4,108.9,107.6
11.14,BOSHQA TAYYOR TO’QIMACHILIK MAHSULOTLARI; TO’PLAMLAR; AVVAL FOYDALANILGAN KIYIM-KECHAKLAR VA TO'QIMACHILIK MAHSULOTLARI; MATOLI,"ПРОЧИЕ ГОТОВЫЕ ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ; НАБОРЫ; ОДЕЖДА И ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ, БЫВШИЕ В УПОТРЕБЛЕНИИ; ТРЯПЬЕ",OTHER MADE-UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,БОШҚА ТАЙЁР ТЎҚИМАЧИЛИК МАҲСУЛОТЛАРИ; ТЎПЛАМЛАР; АВВАЛ ФОЙДАЛАНИЛГАН КИЙИМ-КEЧАКЛАР ВА ТЎҚИМАЧИЛИК МАҲСУЛОТЛАРИ; МАТОЛИ,102.3,114.0,131.8,114.8,104.2,99.7,92.2
12.0,"OYOQ KIYIM, BOSH KIYIM, SOYABONLAR, QUYOSHGA QARSHI SOYABONLAR, XASSALAR, O’RINDIQ XASSALAR, XIVCHIN, QAMCHI ULARNING QISMLARI; ISHLOV BERILGAN PATLAR VA  ISHLANGAN MAHSULOTLAR; SUN'IY GULLAR; ODAM SOCHLARIDAN ISHLANGAN MAHSULOTLAR","ОБУВЬ, ГОЛОВНЫЕ УБОРЫ, ЗОНТЫ, СОЛНЦЕЗАЩИТНЫЕ ЗОНТЫ, ТРОСТИ, ТРОСТИ-СИДЕНЬЯ, ХЛЫСТЫ, КНУТЫ И ИХ ЧАСТИ; ОБРАБОТАННЫЕ ПЕРЬЯ И ИЗДЕЛИЯ ИЗ НИХ; ИСКУССТВЕННЫЕ ЦВЕТЫ; ИЗДЕЛИЯ ИЗ ЧЕЛОВЕЧЕСКОГО ВОЛОСА","FOOTWEAR, HEADDRESSES, UMBRELLAS, SUN UMBRELLAS, CANES, CANES-SEATS, WHIPS, WHIPS AND PARTS THEREOF; HANDLED FEATHER AND ARTICLES THEREOF; ARTIFICIAL FLOWERS; HUMAN HAIR PRODUCTS","ОЁҚ КИЙИМ, БОШ КИЙИМ, СОЯБОНЛАР, ҚУЁШГА ҚАРШИ СОЯБОНЛАР, ХАССАЛАР, ЎРИНДИҚ ХАССАЛАР, ХИВЧИН, ҚАМЧИ УЛАРНИНГ ҚИСМЛАРИ; ИШЛОВ БEРИЛГАН ПАТЛАР ВА  ИШЛАНГАН МАҲСУЛОТЛАР; СУНЪИЙ ГУЛЛАР; ОДАМ СОЧЛАРИДАН ИШЛАНГАН МАҲСУЛОТЛАР",106.3,156.9,126.3,130.1,104.2,113.0,97.9
12.1,"OYOQ KIYIM, GETR VA O'XSHASH MAHSULOTLAR; ULARNING QISMI","ОБУВЬ, ГЕТРЫ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ; ИХ ДЕТАЛИ","FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES","ОЁҚ КИЙИМ, ГEТР ВА ЎХШАШ МАҲСУЛОТЛАР; УЛАРНИНГ ҚИСМИ",103.6,162.1,126.0,131.1,100.7,115.2,97.8
12.2,BOSH KIYIM VA ULARNING QISMLARI,ГОЛОВНЫЕ УБОРЫ И ИХ ЧАСТИ,HEADGEAR AND PARTS THEREOF,БОШ КИЙИМ ВА УЛАРНИНГ ҚИСМЛАРИ,121.8,114.5,129.3,117.4,136.0,98.5,93.7
12.3,"SOYABONLAR, QUYOSHGAQARSHI SOYABONLAR, XASSALAR, O’RINDIQ XASSALAR, XIVCHIN, OTDA YURISH UCHUN QAMCHI VA ULARNING QISMLARI","ЗОНТЫ, СОЛНЦЕЗАЩИТНЫЕ ЗОНТЫ, ТРОСТИ, ТРОСТИ-СИДЕНЬЯ, ХЛЫСТЫ, КНУТЫ ДЛЯ ВЕРХОВОЙ ЕЗДЫ И ИХ ЧАСТИ","UMBRELLAS, SUN UMBRELLAS, WALKING STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF","СОЯБОНЛАР, ҚУЁШГАҚАРШИ СОЯБОНЛАР, ХАССАЛАР, ЎРИНДИҚ ХАССАЛАР, ХИВЧИН, ОТДА ЮРИШ УЧУН ҚАМЧИ ВА УЛАРНИНГ ҚИСМЛАРИ",0.0,0.0,0.0,100.0,100.0,101.9,102.2
