id,file,n_rows,n_meta_cols,n_time,t_start,t_end,monthly,uzb,kaz,kgz,tjk,tkm,n_unique_entities,first_entity,error
4592,sdmx_data_4592.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4593,sdmx_data_4593.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4594,sdmx_data_4594.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4595,sdmx_data_4595.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4596,sdmx_data_4596.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4597,sdmx_data_4597.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4598,sdmx_data_4598.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4599,sdmx_data_4599.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
460,sdmx_data_460.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
461,sdmx_data_461.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
463,sdmx_data_463.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
466,sdmx_data_466.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
467,sdmx_data_467.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
469,sdmx_data_469.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
470,sdmx_data_470.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
472,sdmx_data_472.csv,15,5,25,2000,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
474,sdmx_data_474.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
476,sdmx_data_476.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
477,sdmx_data_477.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
479,sdmx_data_479.csv,15,5,25,2000,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
482,sdmx_data_482.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
486,sdmx_data_486.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
487,sdmx_data_487.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
490,sdmx_data_490.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
491,sdmx_data_491.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
493,sdmx_data_493.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
494,sdmx_data_494.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
496,sdmx_data_496.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
498,sdmx_data_498.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
499,sdmx_data_499.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
500,sdmx_data_500.csv,221,5,8,2017,2024,False,1,0,0,0,0,221,Republic of Uzbekistan,
501,sdmx_data_501.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
505,sdmx_data_505.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
506,sdmx_data_506.csv,19,5,37,2017-Q1,2026-Q1,False,0,0,0,0,0,19,"Agriculture, forestry and fisheries",
507,sdmx_data_507.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
508,sdmx_data_508.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
509,sdmx_data_509.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
510,sdmx_data_510.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
512,sdmx_data_512.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
514,sdmx_data_514.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
515,sdmx_data_515.csv,221,5,16,2010,2025,False,1,0,0,0,0,221,Republic of Uzbekistan,
516,sdmx_data_516.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
517,sdmx_data_517.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
518,sdmx_data_518.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
519,sdmx_data_519.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
521,sdmx_data_521.csv,15,5,16,2010,2025,False,1,0,0,0,0,15,Republic of Uzbekistan,
522,sdmx_data_522.csv,221,5,37,2017-Q1,2026-Q1,False,1,0,0,0,0,221,Republic of Uzbekistan,
523,sdmx_data_523.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
525,sdmx_data_525.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
528,sdmx_data_528.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
530,sdmx_data_530.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
532,sdmx_data_532.csv,15,5,16,2010,2025,False,1,0,0,0,0,15,Republic of Uzbekistan,
536,sdmx_data_536.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
538,sdmx_data_538.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
541,sdmx_data_541.csv,15,5,25,2000,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
543,sdmx_data_543.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
545,sdmx_data_545.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
549,sdmx_data_549.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
550,sdmx_data_550.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
551,sdmx_data_551.csv,15,5,16,2010,2025,False,1,0,0,0,0,15,Republic of Uzbekistan,
552,sdmx_data_552.csv,221,5,15,2010,2024,False,1,0,0,0,0,221,Republic of Uzbekistan,
554,sdmx_data_554.csv,221,5,16,2010,2025,False,1,0,0,0,0,221,Republic of Uzbekistan,
555,sdmx_data_555.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
558,sdmx_data_558.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
559,sdmx_data_559.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
560,sdmx_data_560.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
561,sdmx_data_561.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
562,sdmx_data_562.csv,29,5,87,2019-M01,2026-M03,True,0,0,0,0,0,29,Industrial production,
563,sdmx_data_563.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
565,sdmx_data_565.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
566,sdmx_data_566.csv,221,5,16,2010,2025,False,1,0,0,0,0,221,Republic of Uzbekistan,
567,sdmx_data_567.csv,221,5,16,2010,2025,False,1,0,0,0,0,221,Republic of Uzbekistan,
568,sdmx_data_568.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
569,sdmx_data_569.csv,221,5,15,2010,2024,False,1,0,0,0,0,221,Republic of Uzbekistan,
571,sdmx_data_571.csv,29,5,15,2010,2024,False,0,0,0,0,0,29,Industrial production,
573,sdmx_data_573.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
579,sdmx_data_579.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
581,sdmx_data_581.csv,221,5,13,2010,2022,False,1,0,0,0,0,221,Republic of Uzbekistan,
585,sdmx_data_585.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
588,sdmx_data_588.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
589,sdmx_data_589.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
590,sdmx_data_590.csv,29,5,87,2019-M01,2026-M03,True,0,0,0,0,0,29,Industrial production,
592,sdmx_data_592.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
594,sdmx_data_594.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
596,sdmx_data_596.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
599,sdmx_data_599.csv,15,5,26,2000,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
600,sdmx_data_600.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
602,sdmx_data_602.csv,221,5,13,2010,2022,False,1,0,0,0,0,221,Republic of Uzbekistan,
603,sdmx_data_603.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
604,sdmx_data_604.csv,29,5,15,2010,2024,False,0,0,0,0,0,29,Industrial production,
606,sdmx_data_606.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
607,sdmx_data_607.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
611,sdmx_data_611.csv,4,5,13,2010,2022,False,0,0,0,0,0,4,Consumer products,
612,sdmx_data_612.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
614,sdmx_data_614.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
617,sdmx_data_617.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
618,sdmx_data_618.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
619,sdmx_data_619.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
622,sdmx_data_622.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
623,sdmx_data_623.csv,4,5,13,2010,2022,False,0,0,0,0,0,4,Consumer products,
624,sdmx_data_624.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
626,sdmx_data_626.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
630,sdmx_data_630.csv,15,5,13,2010,2022,False,1,0,0,0,0,15,Republic of Uzbekistan,
632,sdmx_data_632.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
634,sdmx_data_634.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
638,sdmx_data_638.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
643,sdmx_data_643.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
644,sdmx_data_644.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
645,sdmx_data_645.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
646,sdmx_data_646.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
647,sdmx_data_647.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
648,sdmx_data_648.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
650,sdmx_data_650.csv,222,5,13,2013,2025,False,1,0,0,0,0,222,Republic of Uzbekistan,
666,sdmx_data_666.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
668,sdmx_data_668.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
670,sdmx_data_670.csv,14,5,25,2000,2024,False,1,0,0,0,0,14,Republic of Uzbekistan,
671,sdmx_data_671.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
673,sdmx_data_673.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
675,sdmx_data_675.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
677,sdmx_data_677.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
679,sdmx_data_679.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
682,sdmx_data_682.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
683,sdmx_data_683.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
685,sdmx_data_685.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
686,sdmx_data_686.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
964,sdmx_data_964.csv,15,5,75,2020-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
