iso_code,country,year,electricity_demand,electricity_generation,electricity_demand_per_capita,fossil_electricity,renewables_electricity,low_carbon_electricity,coal_electricity,gas_electricity,hydro_electricity,solar_electricity,wind_electricity,primary_energy_consumption,energy_per_capita,gas_consumption,coal_consumption,oil_consumption,gdp_const2015_usd,gdp_pc_const2015_usd,industry_va_const2015_usd,mfg_va_const2015_usd,services_va_const2015_usd,agri_va_const2015_usd,population_total,urban_pop_pct,td_losses_pct
KAZ,Kazakhstan,1960,,,,,,,,,,,,,,,,,,,,,,,9429981.0,44.7324092180001,
KAZ,Kazakhstan,1961,,,,,,,,,,,,,,,,,,,,,,,9742085.0,45.3925045262029,
KAZ,Kazakhstan,1962,,,,,,,,,,,,,,,,,,,,,,,10058928.0,46.0424759886721,
KAZ,Kazakhstan,1963,,,,,,,,,,,,,,,,,,,,,,,10377466.0,46.6788642175969,
KAZ,Kazakhstan,1964,,,,,,,,,,,,,,,,,,,,,,,10690309.0,47.2982098251666,
KAZ,Kazakhstan,1965,,,,,,,,,,,,,,,,,,,,,,,10993183.0,47.8970534235706,
KAZ,Kazakhstan,1966,,,,,,,,,,,,,,,,,,,,,,,11288989.0,48.4719356249982,
KAZ,Kazakhstan,1967,,,,,,,,,,,,,,,,,,,,,,,11584428.0,49.0193970416385,
KAZ,Kazakhstan,1968,,,,,,,,,,,,,,,,,,,,,,,11879182.0,49.535978285681,
KAZ,Kazakhstan,1969,,,,,,,,,,,,,,,,,,,,,,,12156212.0,50.018219969315,
KAZ,Kazakhstan,1970,,,,,,,,,,,,,,,,,,,,,,,12419057.0,50.4613362061313,
KAZ,Kazakhstan,1971,,,,,,,,,,,,,,,,,,,,,,,12684813.0,50.8717121225821,
KAZ,Kazakhstan,1972,,,,,,,,,,,,,,,,,,,,,,,12951798.0,51.2513244419389,
KAZ,Kazakhstan,1973,,,,,,,,,,,,,,,,,,,,,,,13208121.0,51.608530815696,
KAZ,Kazakhstan,1974,,,,,,,,,,,,,,,,,,,,,,,13454570.0,51.9501425639142,
KAZ,Kazakhstan,1975,,,,,,,,,,,,,,,,,,,,,,,13700843.0,52.2829710066543,
KAZ,Kazakhstan,1976,,,,,,,,,,,,,,,,,,,,,,,13998738.0,52.6138274639771,
KAZ,Kazakhstan,1977,,,,,,,,,,,,,,,,,,,,,,,14353265.0,52.9495232559436,
KAZ,Kazakhstan,1978,,,,,,,,,,,,,,,,,,,,,,,14711497.0,53.2968697026145,
KAZ,Kazakhstan,1979,,,,,,,,,,,,,,,,,,,,,,,14978696.0,53.6724488047352,
KAZ,Kazakhstan,1980,,,,,,,,,,,,,,,,,,,,,,,15152949.0,54.0979508522279,
KAZ,Kazakhstan,1981,,,,,,,,,,,,,,,,,,,,,,,15323082.0,54.5728602107034,
KAZ,Kazakhstan,1982,,,,,,,,,,,,,,,,,,,,,,,15492595.0,55.0696601222248,
KAZ,Kazakhstan,1983,,,,,,,,,,,,,,,,,,,,,,,15665551.0,55.5652784663909,
KAZ,Kazakhstan,1984,,,,,,,,,,,,,,,,,,,,,,,15844621.0,56.0366431228003,
KAZ,Kazakhstan,1985,,81.263,,76.053,5.21,5.21,59.068,8.686,5.21,0.0,0.0,796.027,49655.234,90.234,443.498,246.888,,,,,,,16031090.0,56.4606819710519,
KAZ,Kazakhstan,1986,,85.094,,80.312,4.782,4.782,62.376,9.172,4.782,0.0,0.0,814.251,50068.605,109.256,465.968,224.887,,,,,,,16262702.0,56.8143228907444,
KAZ,Kazakhstan,1987,,88.49,,82.758,5.732,5.732,64.276,9.452,5.732,0.0,0.0,832.595,50375.672,114.133,484.157,217.355,,,,,,,16527715.0,57.0744937614766,
KAZ,Kazakhstan,1988,,88.417,,81.426,6.991,6.991,63.241,9.299,6.991,0.0,0.0,862.957,51424.16,119.011,505.021,218.252,,,,,,,16781168.0,57.2181224628473,
KAZ,Kazakhstan,1989,,89.657,,82.263,7.292,7.394,63.892,9.395,7.292,0.0,0.0,849.496,49979.137,122.913,482.017,222.715,,,,,,,16997013.0,57.2347953638185,
KAZ,Kazakhstan,1990,,87.379,,80.013,7.366,7.366,62.144,9.138,7.366,0.0,0.0,859.425,50100.41,131.01,450.307,256.327,95326487409.9576,5557.08215736977,44692903689.4863,,33655642067.6659,10020095849.3118,17154054.0,57.2078573640742,9.36380594879776
KAZ,Kazakhstan,1991,,85.99,,78.252,7.2,7.739,62.111,8.641,7.2,0.0,0.0,858.537,49687.891,137.546,439.575,258.597,84840573793.2488,4910.15324119135,43473088198.1847,,26721384099.1616,7755554187.60413,17278600.0,57.1542662389527,10.076293263863
KAZ,Kazakhstan,1992,,83.166,,75.839,6.866,7.33,59.803,8.735,6.866,0.0,0.0,847.475,48894.812,141.447,442.82,241.588,80344023383.1104,4635.42154654073,33509255498.0274,,27781307947.7122,9981398238.44753,17332625.0,57.0785089227206,10.7024098862166
KAZ,Kazakhstan,1993,,77.889,,69.815,7.629,8.075,55.32,7.76,7.629,0.0,0.0,748.154,43309.75,135.594,402.126,186.608,72952373230.2308,4223.1282023154,28052438272.7531,,27897038365.3685,9292681760.03819,17274487.0,56.9840568701253,11.975104591705
KAZ,Kazakhstan,1994,,66.777,,57.222,9.179,9.559,47.104,5.35,9.179,0.0,0.0,666.421,39100.562,98.525,393.372,146.303,63760374204.4497,3740.97810892024,20876668237.5319,,29785277591.3846,7341218591.11069,17043771.0,56.8743815359144,14.4027591608055
KAZ,Kazakhstan,1995,,66.739,,58.333,8.331,8.411,48.019,5.454,8.331,0.0,0.0,598.716,35785.812,113.158,317.69,143.007,58532023518.9309,3498.51454364229,17906864165.5824,,29920026066.5357,5549961254.26994,16730536.0,56.7529543748356,15.2157933424341
KAZ,Kazakhstan,1996,,58.747,,51.331,7.331,7.419,42.321,4.764,7.331,0.0,0.0,521.202,31749.574,94.623,283.743,120.907,58824683637.7392,3583.36908423331,17413245505.0437,,31080870162.4071,5272463192.4411,16416027.0,56.6232468416365,15.20376706528
KAZ,Kazakhstan,1997,,52.0,,45.199,6.499,6.8,37.206,4.226,6.499,0.0,0.0,459.578,28646.211,74.275,243.586,121.648,59824703259.2838,3728.96386519689,18202721386.8371,,31173756742.5171,5225011022.47197,16043251.0,56.4887303910647,15.4557692307692
KAZ,Kazakhstan,1998,,49.8,,43.573,6.141,6.229,35.865,4.073,6.141,0.0,0.0,433.003,27671.828,73.631,239.855,101.108,58688033897.7015,3750.56494562659,18129808047.5226,7257452585.00836,31267278012.7446,4237483938.79197,15647785.0,56.3528764778678,17.3242445823583
KAZ,Kazakhstan,1999,,47.3,,41.166,6.132,6.132,34.055,4.098,6.132,0.0,0.0,406.961,26330.492,83.366,222.084,83.379,60272610811.673,3899.65723139778,18781153382.5026,7402601636.70853,31142208900.6936,5144305501.69345,15455874.0,56.2102542327601,17.0912459471978
KAZ,Kazakhstan,2000,54.66,51.64,3526.199,44.11,7.53,7.53,35.9,5.52,7.53,0.0,0.0,369.747,23852.965,47.8,207.464,92.215,66179326672.5077,4269.33016782791,21651687669.401,8438965865.84773,33758154448.3518,4979687725.63926,15501103.0,56.0239607657944,13.9642272620996
KAZ,Kazakhstan,2001,57.18,55.38,3671.138,47.3,8.08,8.08,39.08,5.89,8.08,0.0,0.0,416.192,26720.834,40.932,259.348,92.171,75113535772.261,4822.52862802669,24987048727.008,9595104189.46887,37910407445.4992,5831214326.72357,15575550.0,55.7813717131331,11.3829431732241
KAZ,Kazakhstan,2002,58.72,58.33,3750.476,49.44,8.89,8.89,40.14,6.23,8.89,0.0,0.0,423.944,27077.492,41.078,262.751,94.167,82474662277.6485,5267.6990320263,27929733191.6325,10324332107.8685,41625627375.158,6017813185.17873,15656677.0,55.5045911261585,10.0425079702444
KAZ,Kazakhstan,2003,62.39,63.86,3961.93,55.24,8.62,8.62,45.83,6.82,8.62,0.0,0.0,464.691,29509.088,46.834,290.113,102.732,90144805869.7482,5724.43199248054,30505943814.2393,11139954344.3901,46204446386.4254,6150205075.25265,15747380.0,55.2115277236592,9.72035198697272
KAZ,Kazakhstan,2004,64.78,66.95,4087.024,58.89,8.06,8.06,50.56,7.15,8.06,0.0,0.0,490.623,30953.795,52.354,309.252,105.8,98798707234.4777,6233.29439373307,33912188593.798,12265089733.1735,51194526596.1593,6144054870.1774,15850159.0,54.9200902244233,10.2143550675928
KAZ,Kazakhstan,2005,67.79,67.92,4245.334,60.06,7.86,7.86,50.17,7.26,7.86,0.0,0.0,504.625,31602.055,60.589,312.671,108.87,108382181835.458,6787.4115548789,37557715929.4145,13135911104.2288,56518757362.1599,6580282765.96,15968117.0,54.6481873472392,10.237740799151
KAZ,Kazakhstan,2006,71.88,71.66,4463.565,63.89,7.77,7.77,49.32,8.0,7.77,0.0,0.0,543.391,33743.172,66.522,329.564,125.201,119979075291.852,7450.39687062615,42576161527.2942,14173648081.4629,62679301914.6354,6975099731.9176,16103716.0,54.4137278108953,9.28171706881393
KAZ,Kazakhstan,2007,76.7,76.62,4717.906,68.45,8.17,8.17,56.25,5.05,8.17,0.0,0.0,602.888,37084.332,81.166,362.144,136.472,130657212992.82,8036.87599811505,45966919086.8672,15250845335.6541,70952969767.3672,7595883608.05827,16257214.0,54.2346203341799,9.38797357633359
KAZ,Kazakhstan,2008,80.64,80.35,4909.133,72.89,7.46,7.46,61.6,8.21,7.46,0.0,0.0,635.432,38683.312,85.558,392.951,135.962,134968901021.859,8216.52181589585,47116306513.765,14793319975.5845,73932994497.5966,7124938824.35866,16426525.0,54.1287736358813,8.85629987426395
KAZ,Kazakhstan,2009,78.06,78.73,4696.793,71.85,6.88,6.88,58.11,12.86,6.88,0.0,0.0,569.006,34236.527,80.934,359.793,109.068,136588527833.35,8218.39912556048,48055583743.9997,14379107016.2681,72823999580.1328,8065430749.174,16619846.0,54.1167144748885,8.2225892516834
KAZ,Kazakhstan,2010,83.81,82.65,4977.784,74.63,8.02,8.02,66.66,7.35,8.02,0.0,0.0,611.195,36301.137,87.568,388.256,113.106,146559490369.689,8704.70655484556,51806027784.2455,16334665570.4806,77994503550.3221,7129840782.26982,16836810.0,54.2054127497102,8.02579677177359
KAZ,Kazakhstan,2011,87.37,86.58,5119.537,78.7,7.88,7.88,70.22,7.94,7.88,0.0,0.0,694.016,40666.574,98.737,422.64,150.891,157404892659.159,9223.3021336315,53634391305.2343,17559765488.2666,85014008869.8512,9019248589.57132,17066002.0,54.3996086425518,7.35338276395722
KAZ,Kazakhstan,2012,91.94,90.62,5312.573,82.98,7.64,7.64,67.63,14.63,7.64,0.0,0.0,729.853,42173.152,107.336,440.265,161.304,164960327499.374,9531.91477617058,54587022485.9881,18086558452.9145,93855465792.3156,7449899334.98591,17306106.0,54.69208192838,7.69471109818245
KAZ,Kazakhstan,2013,91.76,92.61,5226.554,84.88,7.73,7.73,69.0,15.34,7.73,0.0,0.0,731.605,41671.484,111.826,435.881,162.814,174857947143.911,9959.72586930534,56271070783.6023,18611068648.0492,100331492931.985,8284288060.50433,17556502.0,55.0779764821252,10.8395983896784
KAZ,Kazakhstan,2014,93.47,94.64,5246.324,86.37,8.27,8.27,68.24,17.11,8.26,0.0,0.01,769.111,43168.984,148.296,430.719,167.672,182201980933.864,10226.7100539683,57099369237.5685,18908845746.4179,106050388029.109,8391983805.29088,17816285.0,55.5524361787178,7.43048998006505
KAZ,Kazakhstan,2015,91.65,91.65,5067.967,82.2,9.45,9.45,64.73,16.09,9.27,0.05,0.13,635.91,35163.887,138.026,318.006,154.435,184388404706.042,10196.1226255982,56892650250.5208,18946663437.9108,109337950058.011,8685703238.47607,18084169.0,56.1106048930882,5.63113558694848
KAZ,Kazakhstan,2016,93.38,94.63,5085.06,82.65,11.98,11.98,63.15,17.55,11.62,0.09,0.27,711.327,38735.684,150.145,371.23,157.863,186416677156.152,10151.423313302,57526148747.9817,19287703379.7931,110321991608.533,9154731213.35378,18363600.0,56.7476265001667,5.640332442736
KAZ,Kazakhstan,2017,98.76,103.12,5294.894,91.48,11.64,11.64,70.53,20.19,11.21,0.09,0.34,764.926,41010.547,167.256,407.12,159.559,194059760924.352,10404.2718646317,61437973653.8274,20464253285.9606,113080041398.746,9447682612.1811,18651931.0,57.4586448748837,6.21148106515756
KAZ,Kazakhstan,2018,103.8,107.28,5482.571,96.37,10.91,10.91,75.72,19.92,10.38,0.14,0.39,789.198,41684.305,166.708,423.422,170.214,202016211108.857,10670.2120148279,64162055402.3053,21385144683.8288,117490163013.297,9806694551.44398,18932727.0,58.2388038921695,6.1038623099513
KAZ,Kazakhstan,2019,103.42,106.48,5383.779,95.39,11.09,11.09,74.93,19.84,9.99,0.39,0.71,798.712,41578.891,197.041,400.92,171.497,211106940610.612,10989.6840718388,67719219425.0332,22625483075.4908,122659730185.882,9796887856.89254,19209555.0,59.0832474269546,9.06462569121513
KAZ,Kazakhstan,2020,107.9,108.64,5538.413,96.7,11.94,11.94,73.55,22.51,9.66,1.24,1.03,735.937,37774.996,176.562,379.287,148.747,205829267103.2,10565.0359816235,68740466133.7231,23530502398.5104,116158764486.031,10374904240.4492,19482117.0,59.9871193541692,6.08350617729281
KAZ,Kazakhstan,2021,114.52,115.08,5800.358,102.49,12.59,12.59,73.8,26.01,9.21,1.63,1.75,822.205,41644.129,216.167,389.989,183.113,214679925583.069,10873.3915275276,71807183584.2985,24636436011.2405,121269750123.416,10146656347.1593,19743603.0,61.030254280267,8.206607692174
KAZ,Kazakhstan,2022,114.89,113.44,5734.576,100.16,13.28,13.28,70.52,28.23,9.2,1.77,2.31,819.283,40893.367,212.817,391.729,180.09,221549683201.099,11058.3482413407,73709094283.9058,25523347707.6451,124301493876.501,11070002074.7508,20034609.0,61.444157327248,8.26845850359307
KAZ,Kazakhstan,2023,115.66,113.59,5689.099,99.13,14.46,14.46,65.25,33.25,8.8,1.87,3.78,846.238,41624.883,199.52,423.518,185.642,232848717043.771,11453.3952725363,78137543790.4649,26544281615.9508,130765171558.08,10250821921.2192,20330104.0,61.7560919499181,9.72399524585112
KAZ,Kazakhstan,2024,120.92,118.51,5872.02,100.48,18.03,18.03,64.03,34.71,11.25,1.87,4.91,862.112,41865.195,207.398,415.602,192.419,244491152895.888,11872.7842626298,82343074363.7537,28349292765.8356,136780369449.751,11655184524.4263,20592571.0,62.072531584162,
KAZ,Kazakhstan,2025,126.1,123.69,6049.773,105.31,18.38,18.38,67.12,36.37,10.51,2.04,5.83,,,,,,,,,,,,,,
KGZ,Kyrgyzstan,1960,,,,,,,,,,,,,,,,,,,,,,,2172300.0,34.350573366068,
KGZ,Kyrgyzstan,1961,,,,,,,,,,,,,,,,,,,,,,,2255900.0,34.7818405057919,
KGZ,Kyrgyzstan,1962,,,,,,,,,,,,,,,,,,,,,,,2333400.0,35.1972555240042,
KGZ,Kyrgyzstan,1963,,,,,,,,,,,,,,,,,,,,,,,2413700.0,35.5929328179983,
KGZ,Kyrgyzstan,1964,,,,,,,,,,,,,,,,,,,,,,,2495300.0,35.9649867850676,
KGZ,Kyrgyzstan,1965,,,,,,,,,,,,,,,,,,,,,,,2573300.0,36.3095318225054,
KGZ,Kyrgyzstan,1966,,,,,,,,,,,,,,,,,,,,,,,2655300.0,36.6226823276052,
KGZ,Kyrgyzstan,1967,,,,,,,,,,,,,,,,,,,,,,,2736500.0,36.9005526976602,
KGZ,Kyrgyzstan,1968,,,,,,,,,,,,,,,,,,,,,,,2818300.0,37.1392573299639,
KGZ,Kyrgyzstan,1969,,,,,,,,,,,,,,,,,,,,,,,2894800.0,37.3349106218097,
KGZ,Kyrgyzstan,1970,,,,,,,,,,,,,,,,,,,,,,,2959900.0,37.4900688899904,
KGZ,Kyrgyzstan,1971,,,,,,,,,,,,,,,,,,,,,,,3022300.0,37.6326611151445,
KGZ,Kyrgyzstan,1972,,,,,,,,,,,,,,,,,,,,,,,3088200.0,37.7705217664009,
KGZ,Kyrgyzstan,1973,,,,,,,,,,,,,,,,,,,,,,,3153800.0,37.8989073690999,
KGZ,Kyrgyzstan,1974,,,,,,,,,,,,,,,,,,,,,,,3223900.0,38.0144741377128,
KGZ,Kyrgyzstan,1975,,,,,,,,,,,,,,,,,,,,,,,3292400.0,38.1138782867115,
KGZ,Kyrgyzstan,1976,,,,,,,,,,,,,,,,,,,,,,,3358700.0,38.1937760305674,
KGZ,Kyrgyzstan,1977,,,,,,,,,,,,,,,,,,,,,,,3423900.0,38.2508235837521,
KGZ,Kyrgyzstan,1978,,,,,,,,,,,,,,,,,,,,,,,3487100.0,38.2816771607373,
KGZ,Kyrgyzstan,1979,,,,,,,,,,,,,,,,,,,,,,,3552000.0,38.2858741212225,
KGZ,Kyrgyzstan,1980,,,,,,,,,,,,,,,,,,,,,,,3617400.0,38.2832527626962,
KGZ,Kyrgyzstan,1981,,,,,,,,,,,,,,,,,,,,,,,3685800.0,38.2777496871555,
KGZ,Kyrgyzstan,1982,,,,,,,,,,,,,,,,,,,,,,,3759300.0,38.2695413863947,
KGZ,Kyrgyzstan,1983,,,,,,,,,,,,,,,,,,,,,,,3838300.0,38.2587046915326,
KGZ,Kyrgyzstan,1984,,,,,,,,,,,,,,,,,,,,,,,3916400.0,38.2453164336881,
KGZ,Kyrgyzstan,1985,,,,,,,,,,,,,,,,,,,,,,,3990300.0,38.2294534439799,
KGZ,Kyrgyzstan,1986,,,,,,,,,,,,,,,,,4159487047.16273,1022.86660449102,,,,,4066500.0,38.2111925535269,
KGZ,Kyrgyzstan,1987,,,,,,,,,,,,,,,,,4296748804.15257,1036.71012984427,2357690973.86907,,1414925462.49038,536276902.799666,4144600.0,38.1906105934481,
KGZ,Kyrgyzstan,1988,,,,,,,,,,,,,,,,,4863920937.72379,1153.02506583629,2806824433.27372,,1563077168.89077,590977065.773942,4218400.0,38.1677843948621,
KGZ,Kyrgyzstan,1989,,,,,,,,,,,,,,,,,4999612217.7448,1160.67608073008,2883458106.02782,,1576640044.57857,618276254.089483,4307500.0,38.12026488628,
KGZ,Kyrgyzstan,1990,,,,,,,,,,,,,,,,,5284729934.9621,1203.47208279448,2820475090.3414,1729198662.06666,2220834708.92884,626748032.135716,4391236.0,37.9710077270028,6.9349097381134
KGZ,Kyrgyzstan,1991,,,,,,,,,,,,,,,,,4864914939.91282,1089.90005451003,2609118156.75483,1724150131.00565,2035299201.36216,578240067.270619,4463634.0,37.7077412766154,6.76122630708561
KGZ,Kyrgyzstan,1992,,,,,,,,,,,,64.063,13925.849,,,,4191715901.49571,928.31552055094,1928569289.2128,1282672231.47637,1848706361.24862,563000373.1285,4515400.0,37.367181569335,7.97737326854739
KGZ,Kyrgyzstan,1993,,,,,,,,,,,,54.288,11733.349,,,,3543704782.05536,784.564919201316,1487543632.37111,986807591.519863,1567307076.57157,514401275.199433,4516777.0,36.9792757432412,15.5767047935039
KGZ,Kyrgyzstan,1994,,,,,,,,,,,,40.625,8738.146,,,,2831946047.78281,627.220989930123,932616384.473863,630764189.620793,1307430409.29155,470134268.506978,4515069.0,36.5739709364138,16.4132345075266
KGZ,Kyrgyzstan,1995,,,,,,,,,,,,32.35,6863.011,,,,2678346337.21658,587.298180667228,818094242.084311,474950037.622365,1247271545.03388,460682845.872715,4560454.0,36.1812142869325,24.2002100105005
KGZ,Kyrgyzstan,1996,,,,,,,,,,,,43.363,9066.211,,,,2868093847.63288,619.667768615001,839051645.669985,497287306.794601,1236023344.5654,530667977.535756,4628438.0,35.830952932877,29.0228240829042
KGZ,Kyrgyzstan,1997,,,,,,,,,,,,42.545,8775.691,,,,3152472634.58716,671.25000816306,1005222207.14558,792905516.257138,1233767527.57785,595711820.142851,4696421.0,35.5531340123269,28.8134406720336
KGZ,Kyrgyzstan,1998,,,,,,,,,,,,44.776,9123.519,,,,3219362911.28951,675.058248147575,987274161.444709,855727113.07449,1281397935.08049,612703317.659951,4769015.0,35.377704663362,30.6704134885588
KGZ,Kyrgyzstan,1999,,,,,,,,,,,,45.221,9101.356,,,,3337056039.33985,689.414278205464,949614013.071197,806786601.315877,1321616319.37532,663020340.461733,4840422.0,35.3281527012343,25.5960382030421
KGZ,Kyrgyzstan,2000,13.02,15.85,2590.968,2.3,13.55,13.55,0.83,1.47,13.55,0.0,0.0,42.986,8554.152,,,,3518703233.18908,718.342832397662,1046054559.97348,839864838.308379,1391236200.41252,680790686.94739,4898362.0,35.3216067847574,25.3901279217735
KGZ,Kyrgyzstan,2001,12.97,14.81,2557.197,2.5,12.31,12.31,0.82,1.68,12.31,0.0,0.0,41.428,8168.012,,,,3705955297.86785,749.423779561565,1093105694.54238,916068378.301186,1441353369.50279,730325894.862135,4945073.0,35.3160273737858,34.1991658740031
KGZ,Kyrgyzstan,2002,12.3,12.98,2404.104,2.3,10.68,10.68,0.57,1.73,10.68,0.0,0.0,35.528,6944.132,,,,3705313255.4532,742.44300111832,994376567.465772,816431394.371541,1501967426.82875,753025786.101151,4990704.0,35.3118703235333,37.1414192249622
KGZ,Kyrgyzstan,2003,13.83,15.44,2680.533,2.06,13.38,13.38,0.59,1.47,13.38,0.0,0.0,33.581,6508.634,,,,3965807641.19042,786.350474964134,1120922076.37714,962115062.847989,1613555122.56892,777088213.862244,5043308.0,35.3086519815317,29.3844946865416
KGZ,Kyrgyzstan,2004,12.83,16.16,2465.862,2.21,13.95,13.95,0.6,1.61,13.95,0.0,0.0,34.139,6561.337,,,,4244477505.27223,831.482103944381,1155083567.68201,983291891.45555,1802090782.27194,809012335.013063,5104713.0,35.3058886953128,30.2159698830989
KGZ,Kyrgyzstan,2005,12.13,14.81,2312.089,2.15,12.66,12.66,1.5,0.65,12.66,0.0,0.0,33.131,6315.117,,,,4237027793.42929,820.709519437592,1041321321.7328,817803953.949093,1953177716.4498,775337016.526333,5162640.0,35.3030968124082,34.4839164596065
KGZ,Kyrgyzstan,2006,12.04,14.55,2279.245,2.2,12.35,12.35,1.5,0.7,12.35,0.0,0.0,35.123,6649.086,,,,4368498475.52979,837.138026647346,967920181.369039,702120782.075902,2136642952.13066,788491584.274436,5218373.0,35.2997926803498,32.1008056186738
KGZ,Kyrgyzstan,2007,12.32,14.7,2318.677,2.09,12.61,12.61,1.6,0.38,12.61,0.0,0.0,40.47,7616.677,,,,4741693829.84541,900.02796489729,1067580528.63188,746653713.320531,2403043032.10134,801206228.873613,5268385.0,35.2954926466692,30.9035738368173
KGZ,Kyrgyzstan,2008,10.92,11.69,2043.975,1.67,10.02,10.02,1.34,0.22,10.02,0.0,0.0,42.551,7964.552,,,,5140072739.62985,966.409971184817,1216552391.44354,905019700.120508,2663244400.62026,808117088.282978,5318729.0,35.2897130588983,31.3003647467979
KGZ,Kyrgyzstan,2009,9.78,10.98,1811.778,0.87,10.11,10.11,0.39,0.08,10.11,0.0,0.0,43.249,8012.048,,,,5288430380.28424,981.220904665529,1212684615.39845,820802431.98091,2728206051.08019,862460256.658217,5389643.0,35.2815523593591,24.8849589461337
KGZ,Kyrgyzstan,2010,10.28,11.99,1871.894,0.99,11.0,11.0,0.6,0.18,11.0,0.0,0.0,38.978,7097.546,,,,5263491909.11624,962.764789828724,1243315024.01908,913789736.360236,2695501182.43907,840281275.895295,5467059.0,35.267768240398,24.0909090909091
KGZ,Kyrgyzstan,2011,12.34,15.01,2205.723,1.01,14.0,14.0,0.63,0.15,14.0,0.0,0.0,41.787,7469.331,,,,5576999924.82018,1005.4831781815,1334197660.57243,964222310.593103,2890424224.06477,855797281.002196,5546587.0,35.2466507961984,22.3578308483969
KGZ,Kyrgyzstan,2012,13.37,15.03,2347.047,0.99,14.04,14.04,0.73,0.08,14.04,0.0,0.0,51.419,9026.362,,,,5572083788.24116,985.8472865972,1182577723.32369,698369640.074453,3071700610.07272,866471488.467181,5652076.0,35.218916221918,22.1584915611814
KGZ,Kyrgyzstan,2013,13.77,13.92,2375.246,0.92,13.0,13.0,0.79,0.03,13.0,0.0,0.0,48.523,8369.903,,,,6180302892.03129,1069.78404438716,1539548415.60677,1030274704.99182,3219208889.8613,889440989.041967,5777150.0,35.1850529225105,20.2769252729998
KGZ,Kyrgyzstan,2014,14.64,14.43,2482.062,1.27,13.16,13.16,1.07,0.12,13.16,0.0,0.0,49.601,8409.271,,,,6429000667.90909,1088.58214229508,1627582161.2417,1000843119.71483,3363478207.24893,884551488.779295,5905848.0,35.1455493029297,23.7304419434532
KGZ,Kyrgyzstan,2015,13.47,12.92,2244.298,1.93,10.99,10.99,1.72,0.17,10.99,0.0,0.0,46.616,7766.934,,,,6678177511.66313,1105.65193844261,1674757518.01353,938335742.914271,3482658370.40266,939002801.459735,6040036.0,35.1008937681291,20.4758250191865
KGZ,Kyrgyzstan,2016,13.28,13.15,2174.034,1.77,11.38,11.38,1.56,0.19,11.38,0.0,0.0,47.585,7790.065,,,,6967733666.77765,1128.3161612818,1793112320.01109,993195876.125668,3593723617.96055,965916287.993115,6175338.0,35.0515747230627,20.0196048861409
KGZ,Kyrgyzstan,2017,14.15,15.37,2274.865,1.31,14.06,14.06,1.16,0.12,14.06,0.0,0.0,46.675,7503.813,,,,7297999868.50301,1157.18275758067,1946646327.84959,1059768107.92438,3712589115.67905,987505173.41063,6306696.0,34.9980805726839,18.333011023013
KGZ,Kyrgyzstan,2018,14.68,15.43,2314.825,1.26,14.17,14.17,1.09,0.08,14.17,0.0,0.0,50.855,8019.065,,,,7572252145.25549,1175.0712778747,2062124595.57274,1113493009.77064,3819417360.60628,1013227064.69978,6444079.0,34.9408997219466,18.1256038647343
KGZ,Kyrgyzstan,2019,14.97,14.97,2305.192,1.26,13.71,13.71,1.13,0.09,13.71,0.0,0.0,46.0,7083.414,,,,7920623120.2686,1201.87701429721,2226418483.88235,1200529934.37008,3946939244.44174,1038330105.92613,6590211.0,34.8805205758044,16.6258683427059
KGZ,Kyrgyzstan,2020,15.45,15.4,2318.378,1.42,13.98,13.98,1.29,0.08,13.98,0.0,0.0,42.006,6303.29,,,,7354379549.41978,1093.32856461422,2014618430.41138,1124444813.66903,3635432407.23961,1047266121.40878,6726596.0,34.8174315392111,17.8135549207998
